x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
679517.76,4461987.8,0.1,0.0,6.225589441863773,0
679517.76,4461987.8,0.1,0.0,6.225589441863773,0.020364538
679517.77,4461987.8,0.1,0.0,6.226462106489771,3.391188374
679517.76,4461987.8,0.1,0.0,6.22663663941497,3.621071678
679517.77,4461987.8,0.1,0.0,6.226811172340169,4.310885349
679517.76,4461987.8,0.16,0.06,6.227160238190568,6.483638462
679517.76,4461987.8,0.3,0.2,6.22698570526537,6.713989867
679517.75,4461987.81,0.53,0.43,6.226811172340169,6.97915995
679517.73,4461987.82,0.82,0.72,6.22663663941497,7.213397525
679517.73,4461987.82,1.18,1.08,6.226811172340169,7.449197901
679517.72,4461987.83,1.58,1.48,6.22698570526537,7.685711164
679517.72,4461987.83,2.01,1.91,6.22698570526537,7.920666381
679517.72,4461987.84,2.48,2.38,6.22698570526537,8.187260609
679517.72,4461987.84,2.97,2.87,6.22698570526537,8.418984505
679517.71,4461987.84,3.47,3.37,6.2276838369661665,8.649662656
679517.7,4461987.85,3.98,3.88,6.2276838369661665,8.881571377
679517.7,4461987.85,4.5,4.4,6.2276838369661665,9.115140107
679517.7,4461987.85,5.02,4.92,6.227509304040966,9.383730664
679517.69,4461987.85,5.56,5.46,6.227509304040966,9.619302369
679517.69,4461987.85,6.1,6.0,6.227509304040966,9.853418955
679517.69,4461987.85,6.64,6.54,6.2276838369661665,10.085790138
679517.69,4461987.85,7.18,7.08,6.2276838369661665,10.317060691
679517.69,4461987.86,7.69,7.59,6.2276838369661665,10.582400217
679517.69,4461987.86,8.17,8.07,6.2276838369661665,10.816446653
679517.68,4461987.86,8.59,8.49,6.2276838369661665,11.051946638
679517.68,4461987.86,8.95,8.85,6.2276838369661665,11.286508642
679517.68,4461987.86,9.23,9.13,6.2276838369661665,11.519323089
