x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428979.08,4580771.66,110.1,0.0,6.22698570526537,0
428979.08,4580771.66,110.1,0.0,6.22698570526537,0.001171849
428979.08,4580771.66,110.09,0.0,6.227334771115768,2.635065228
428979.08,4580771.66,110.1,0.01,6.2276838369661665,5.768379515
428979.08,4580771.66,110.15,0.06,6.227509304040966,6.001547915
428979.08,4580771.66,110.29,0.2,6.227334771115768,6.235043564
428979.07,4580771.67,110.52,0.43,6.227334771115768,6.468532476
428979.06,4580771.67,110.81,0.72,6.227160238190568,6.734730888
428979.06,4580771.67,111.16,1.07,6.227334771115768,6.968571848
428979.05,4580771.67,111.56,1.47,6.227334771115768,7.201231589
428979.05,4580771.69,112.0,1.91,6.227509304040966,7.435193997
428979.05,4580771.69,112.46,2.37,6.227509304040966,7.669022035
428979.04,4580771.69,112.94,2.85,6.227509304040966,7.934295121
428979.04,4580771.7,113.44,3.35,6.224367711387377,8.167878466
428979.04,4580771.7,113.95,3.86,6.224367711387377,8.40238558
428979.04,4580771.69,114.47,4.38,6.224542244312577,8.635468311
428979.04,4580771.69,115.0,4.91,6.224542244312577,8.867813317
428979.04,4580771.69,115.54,5.45,6.224542244312577,9.135031586
428979.04,4580771.7,116.08,5.99,6.224542244312577,9.36892917
428979.04,4580771.7,116.63,6.54,6.224367711387377,9.601505528
428979.04,4580771.7,117.16,7.07,6.224367711387377,9.834492859
428979.04,4580771.7,117.67,7.58,6.224367711387377,10.102068679
428979.04,4580771.7,118.14,8.05,6.224367711387377,10.335642092
428979.04,4580771.7,118.56,8.47,6.224542244312577,10.567809732
428979.04,4580771.7,118.92,8.83,6.224542244312577,10.801063681
428979.04,4580771.7,119.22,9.13,6.224542244312577,11.035736436
