x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
429019.1,4580771.63,110.1,0.0,6.22698570526537,0
429019.1,4580771.63,110.1,0.0,6.22698570526537,0.001380344
429019.1,4580771.63,110.09,0.0,6.227334771115768,2.633436718
429019.1,4580771.63,110.1,0.01,6.2276838369661665,5.768276693
429019.1,4580771.63,110.15,0.06,6.227509304040966,6.00120619
429019.1,4580771.63,110.29,0.2,6.227509304040966,6.235457682
429019.1,4580771.64,110.51,0.42,6.227334771115768,6.468880757
429019.09,4580771.64,110.81,0.72,6.227334771115768,6.734203236
429019.09,4580771.64,111.16,1.07,6.227334771115768,6.968161511
429019.08,4580771.64,111.56,1.47,6.227509304040966,7.202104795
429019.08,4580771.64,111.99,1.9,6.227509304040966,7.434833267
429019.08,4580771.65,112.45,2.36,6.227509304040966,7.667918189
429019.07,4580771.65,112.93,2.84,6.227334771115768,7.93565663
429019.07,4580771.65,113.43,3.34,6.224367711387377,8.168714722
429019.07,4580771.65,113.94,3.85,6.224367711387377,8.401039994
429019.07,4580771.65,114.46,4.37,6.224542244312577,8.635181979
429019.07,4580771.66,114.99,4.9,6.224542244312577,8.869033366
429019.06,4580771.66,115.53,5.44,6.224542244312577,9.13432319
429019.06,4580771.66,116.07,5.98,6.224542244312577,9.3678501
429019.06,4580771.66,116.62,6.53,6.224542244312577,9.602262847
429019.06,4580771.66,117.15,7.06,6.224367711387377,9.835817106
429019.06,4580771.67,117.66,7.57,6.224542244312577,10.100462993
429019.06,4580771.67,118.13,8.04,6.224542244312577,10.333792724
429019.06,4580771.67,118.56,8.47,6.224542244312577,10.568863231
429019.06,4580771.67,118.92,8.83,6.224542244312577,10.804201482
429019.06,4580771.67,119.21,9.12,6.224542244312577,11.037732351
