x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428819.09,4580772.17,110.1,0.0,6.22698570526537,0
428819.09,4580772.17,110.09,0.0,6.227334771115768,2.634547343
428819.09,4580772.17,110.1,0.01,6.2276838369661665,5.768040249
428819.09,4580772.17,110.15,0.06,6.227509304040966,6.001432526
428819.09,4580772.17,110.29,0.2,6.227509304040966,6.234661907
428819.09,4580772.18,110.51,0.42,6.227334771115768,6.468547283
428819.08,4580772.18,110.8,0.71,6.227334771115768,6.734325534
428819.08,4580772.18,111.16,1.07,6.227334771115768,6.968333332
428819.07,4580772.18,111.55,1.46,6.227509304040966,7.201579018
428819.07,4580772.18,111.99,1.9,6.227509304040966,7.434671027
428819.07,4580772.19,112.45,2.36,6.227509304040966,7.668517082
428819.06,4580772.19,112.93,2.84,6.227509304040966,7.934600462
428819.06,4580772.19,113.42,3.33,6.224542244312577,8.16803296
428819.06,4580772.19,113.93,3.84,6.224542244312577,8.401558945
428819.06,4580772.19,114.45,4.36,6.224542244312577,8.634899902
428819.06,4580772.2,114.98,4.89,6.224542244312577,8.868273236
428819.05,4580772.2,115.52,5.43,6.224542244312577,9.13476267
428819.05,4580772.2,116.07,5.98,6.224367711387377,9.368222545
428819.05,4580772.2,116.61,6.52,6.224367711387377,9.601248403
428819.05,4580772.2,117.14,7.05,6.224367711387377,9.834673662
428819.05,4580772.21,117.65,7.56,6.224542244312577,10.101785743
428819.05,4580772.21,118.13,8.04,6.224542244312577,10.334270631
428819.05,4580772.21,118.55,8.46,6.224542244312577,10.568013185
428819.05,4580772.21,118.91,8.82,6.224542244312577,10.80173155
428819.05,4580772.21,119.21,9.12,6.224542244312577,11.034556488
