x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428859.08,4580772.13,110.1,0.0,6.22698570526537,0
428859.08,4580772.13,110.1,0.0,6.22698570526537,7.66849E-4
428859.08,4580772.13,110.09,0.0,6.227334771115768,2.63438891
428859.08,4580772.13,110.1,0.01,6.2276838369661665,5.767655397
428859.08,4580772.13,110.15,0.06,6.227509304040966,6.000081775
428859.08,4580772.13,110.29,0.2,6.227509304040966,6.233932968
428859.07,4580772.14,110.51,0.42,6.227334771115768,6.468575434
428859.06,4580772.14,110.81,0.72,6.227334771115768,6.734386781
428859.06,4580772.14,111.16,1.07,6.227334771115768,6.966633719
428859.06,4580772.14,111.56,1.47,6.227509304040966,7.200333936
428859.05,4580772.14,111.99,1.9,6.227509304040966,7.435150717
428859.05,4580772.15,112.45,2.36,6.227509304040966,7.668378556
428859.05,4580772.15,112.93,2.84,6.227509304040966,7.933365043
428859.05,4580772.15,113.43,3.34,6.224542244312577,8.166971788
428859.05,4580772.15,113.94,3.85,6.224542244312577,8.40154682
428859.05,4580772.16,114.46,4.37,6.224542244312577,8.634851545
428859.05,4580772.16,114.99,4.9,6.224542244312577,8.866971606
428859.05,4580772.16,115.53,5.44,6.224542244312577,9.133710451
428859.04,4580772.16,116.07,5.98,6.224542244312577,9.367991264
428859.04,4580772.16,116.62,6.53,6.224542244312577,9.600954902
428859.04,4580772.16,117.15,7.06,6.224542244312577,9.833545562
428859.04,4580772.17,117.66,7.57,6.224542244312577,10.1010376
428859.04,4580772.17,118.13,8.04,6.224542244312577,10.334691421
428859.04,4580772.17,118.56,8.47,6.224542244312577,10.567234715
428859.04,4580772.17,118.92,8.83,6.224542244312577,10.800512714
428859.04,4580772.17,119.21,9.12,6.224542244312577,11.03475553
