x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
429099.11,4580771.91,110.1,0.0,6.22698570526537,0
429099.11,4580771.91,110.1,0.0,6.22698570526537,0.007775761
429099.11,4580771.91,110.09,0.0,6.227334771115768,2.64246978
429099.11,4580771.91,110.1,0.01,6.2276838369661665,5.775561699
429099.11,4580771.91,110.15,0.06,6.227509304040966,6.008177222
429099.11,4580771.91,110.29,0.2,6.227509304040966,6.241350457
429099.1,4580771.92,110.51,0.42,6.227334771115768,6.475827962
429099.09,4580771.92,110.81,0.72,6.227160238190568,6.742039783
429099.09,4580771.92,111.16,1.07,6.227334771115768,6.974106309
429099.08,4580771.92,111.56,1.47,6.227334771115768,7.207552214
429099.08,4580771.93,111.99,1.9,6.227509304040966,7.442589411
429099.08,4580771.93,112.45,2.36,6.227509304040966,7.676350492
429099.08,4580771.93,112.93,2.84,6.227334771115768,7.941653237
429099.08,4580771.93,113.43,3.34,6.224367711387377,8.173983725
429099.08,4580771.93,113.94,3.85,6.224367711387377,8.407895218
429099.08,4580771.93,114.46,4.37,6.224542244312577,8.64275347
429099.08,4580771.93,114.99,4.9,6.224542244312577,8.875877126
429099.07,4580771.93,115.53,5.44,6.224542244312577,9.140902506
429099.07,4580771.94,116.07,5.98,6.224542244312577,9.374439808
429099.07,4580771.94,116.62,6.53,6.224542244312577,9.608991204
429099.07,4580771.94,117.15,7.06,6.224542244312577,9.842534752
429099.07,4580771.94,117.66,7.57,6.224542244312577,10.107793166
429099.07,4580771.95,118.13,8.04,6.224542244312577,10.34115881
429099.07,4580771.95,118.56,8.47,6.224542244312577,10.575753665
429099.07,4580771.95,118.92,8.83,6.224542244312577,10.808939177
429099.07,4580771.95,119.21,9.12,6.224542244312577,11.041563979
