x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
429059.1,4580771.93,110.1,0.0,6.22698570526537,0
429059.1,4580771.93,110.1,0.0,6.22698570526537,0.002745562
429059.1,4580771.93,110.09,0.0,6.227334771115768,2.635545373
429059.1,4580771.93,110.1,0.01,6.2276838369661665,5.770143865
429059.1,4580771.93,110.15,0.06,6.227509304040966,6.002696383
429059.1,4580771.93,110.29,0.2,6.227509304040966,6.23600542
429059.09,4580771.95,110.51,0.42,6.227334771115768,6.47039288
429059.08,4580771.95,110.81,0.72,6.227160238190568,6.736298956
429059.08,4580771.95,111.16,1.07,6.227334771115768,6.969074121
429059.07,4580771.95,111.56,1.47,6.227509304040966,7.203354518
429059.07,4580771.96,111.99,1.9,6.227509304040966,7.436982953
429059.07,4580771.96,112.45,2.36,6.227509304040966,7.669285744
429059.07,4580771.97,112.93,2.84,6.227334771115768,7.936351168
429059.07,4580771.97,113.43,3.34,6.224367711387377,8.170289001
429059.07,4580771.97,113.94,3.85,6.224367711387377,8.402950733
429059.07,4580771.97,114.46,4.37,6.224542244312577,8.635880276
429059.06,4580771.97,114.99,4.9,6.224542244312577,8.870265437
429059.06,4580771.97,115.53,5.44,6.224542244312577,9.136770889
429059.06,4580771.97,116.07,5.98,6.224542244312577,9.369006514
429059.06,4580771.97,116.62,6.53,6.224542244312577,9.602677262
429059.06,4580771.97,117.15,7.06,6.224542244312577,9.837465132
429059.06,4580771.98,117.66,7.57,6.224542244312577,10.103581141
429059.06,4580771.98,118.13,8.04,6.224542244312577,10.335620785
429059.06,4580771.98,118.56,8.47,6.224542244312577,10.569111045
429059.06,4580771.97,118.92,8.83,6.224542244312577,10.803732798
429059.06,4580771.97,119.21,9.12,6.224542244312577,11.037235053
