x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428939.09,4580771.69,110.1,0.0,6.22698570526537,0
428939.09,4580771.69,110.1,0.0,6.22698570526537,9.51294E-4
428939.09,4580771.69,110.09,0.0,6.227334771115768,2.635602715
428939.09,4580771.69,110.1,0.01,6.2276838369661665,5.767655401
428939.09,4580771.69,110.15,0.06,6.227509304040966,6.001745611
428939.09,4580771.69,110.29,0.2,6.227509304040966,6.235732739
428939.08,4580771.7,110.51,0.42,6.227334771115768,6.468327125
428939.07,4580771.7,110.81,0.72,6.227334771115768,6.734431597
428939.07,4580771.7,111.16,1.07,6.227334771115768,6.96898327
428939.06,4580771.7,111.56,1.47,6.227509304040966,7.202191819
428939.06,4580771.71,111.99,1.9,6.227509304040966,7.434670986
428939.06,4580771.71,112.45,2.36,6.227509304040966,7.667859362
428939.05,4580771.72,112.93,2.84,6.227334771115768,7.93565715
428939.05,4580771.72,113.43,3.34,6.224367711387377,8.16901124
428939.05,4580771.72,113.94,3.85,6.224367711387377,8.401288916
428939.05,4580771.72,114.46,4.37,6.224542244312577,8.63499725
428939.05,4580771.72,114.99,4.9,6.224542244312577,8.869132396
428939.04,4580771.72,115.53,5.44,6.224716777237777,9.134801033
428939.04,4580771.72,116.07,5.98,6.224542244312577,9.368260064
428939.04,4580771.72,116.62,6.53,6.224542244312577,9.602418493
428939.04,4580771.72,117.15,7.06,6.224367711387377,9.835808068
428939.04,4580771.73,117.66,7.57,6.224542244312577,10.100333337
428939.04,4580771.73,118.13,8.04,6.224542244312577,10.333715966
428939.04,4580771.73,118.56,8.47,6.224542244312577,10.568863189
428939.04,4580771.72,118.92,8.83,6.224542244312577,10.804202145
428939.04,4580771.72,119.21,9.12,6.224542244312577,11.03772618
