x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428739.09,4580771.89,110.1,0.0,6.22698570526537,0
428739.09,4580771.89,110.1,0.0,6.22698570526537,0.003679125
428739.09,4580771.89,110.09,0.0,6.227334771115768,2.635665137
428739.09,4580771.89,110.1,0.01,6.2276838369661665,5.769229825
428739.09,4580771.89,110.15,0.06,6.227509304040966,6.002438038
428739.09,4580771.89,110.29,0.2,6.227509304040966,6.237113658
428739.08,4580771.9,110.52,0.43,6.227334771115768,6.470699173
428739.07,4580771.9,110.81,0.72,6.227160238190568,6.736026873
428739.07,4580771.9,111.16,1.07,6.227334771115768,6.969890329
428739.06,4580771.9,111.56,1.47,6.227334771115768,7.204037652
428739.06,4580771.9,112.0,1.91,6.227509304040966,7.436680636
428739.07,4580771.91,112.46,2.37,6.227509304040966,7.669294747
428739.06,4580771.91,112.94,2.85,6.227509304040966,7.936940404
428739.06,4580771.91,113.44,3.35,6.224542244312577,8.170422328
428739.06,4580771.91,113.95,3.86,6.224542244312577,8.402716538
428739.06,4580771.92,114.47,4.38,6.224542244312577,8.636176789
428739.06,4580771.92,115.0,4.91,6.224716777237777,8.870748874
428739.06,4580771.92,115.54,5.45,6.224716777237777,9.137129156
428739.05,4580771.92,116.08,5.99,6.224542244312577,9.36923952
428739.05,4580771.92,116.63,6.54,6.224542244312577,9.602458768
428739.05,4580771.92,117.16,7.07,6.224542244312577,9.837433568
428739.05,4580771.93,117.67,7.58,6.224542244312577,10.104721141
428739.05,4580771.93,118.14,8.05,6.224542244312577,10.337041442
428739.05,4580771.93,118.56,8.47,6.224542244312577,10.569267783
428739.04,4580771.93,118.92,8.83,6.224542244312577,10.802866504
428739.04,4580771.93,119.22,9.13,6.224542244312577,11.037878619
