x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428939.09,4580771.68,10.0,0.0,6.22995276499376,0
428939.09,4580771.68,10.0,0.0,6.22995276499376,4.87583E-4
428939.09,4580771.68,9.99,0.0,6.230476363769358,3.366537532
428939.09,4580771.68,10.01,0.02,6.2309999625449555,5.766181282
428939.09,4580771.68,10.03,0.04,6.2309999625449555,5.998472809
428939.09,4580771.68,10.05,0.06,6.2309999625449555,6.265718522
428939.09,4580771.68,10.08,0.09,6.2309999625449555,6.501018149
428939.09,4580771.68,10.12,0.13,6.2309999625449555,6.735096761
428939.09,4580771.68,10.22,0.23,6.2309999625449555,6.967603987
428939.09,4580771.69,10.42,0.43,6.230825429619756,7.199592462
428939.08,4580771.7,10.69,0.7,6.230650896694557,7.465834591
428939.07,4580771.7,11.03,1.04,6.230650896694557,7.700596442
428939.06,4580771.7,11.42,1.43,6.230650896694557,7.934309152
428939.05,4580771.71,11.85,1.86,6.230825429619756,8.166773681
428939.05,4580771.71,12.31,2.32,6.230825429619756,8.400090721
428939.04,4580771.72,12.79,2.8,6.230825429619756,8.667202121
428939.04,4580771.72,13.29,3.3,6.225065843088175,8.900328164
428939.04,4580771.72,13.8,3.81,6.225065843088175,9.133387229
428939.04,4580771.73,14.32,4.33,6.225065843088175,9.36754231
428939.03,4580771.73,14.85,4.86,6.225240376013375,9.600091758
428939.03,4580771.73,15.39,5.4,6.225240376013375,9.866963812
428939.02,4580771.73,15.93,5.94,6.225240376013375,10.100154959
428939.02,4580771.73,16.47,6.48,6.225240376013375,10.333600007
428939.02,4580771.73,17.01,7.02,6.225240376013375,10.566954961
428939.02,4580771.73,17.52,7.53,6.225240376013375,10.800312466
428939.02,4580771.74,17.99,8.0,6.225065843088175,11.066904723
428939.02,4580771.74,18.42,8.43,6.225065843088175,11.30033326
428939.02,4580771.74,18.79,8.8,6.225240376013375,11.533600079
428939.02,4580771.76,19.09,9.1,6.225240376013375,11.767180581
