x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
429019.11,4580771.62,10.0,0.0,6.22995276499376,0
429019.11,4580771.62,10.0,0.0,6.22995276499376,0.00200991
429019.11,4580771.62,9.99,0.0,6.230476363769358,3.368065976
429019.11,4580771.62,10.0,0.01,6.230825429619756,5.536536848
429019.11,4580771.62,10.01,0.02,6.2309999625449555,5.769282282
429019.11,4580771.62,10.03,0.04,6.2309999625449555,5.999278188
429019.11,4580771.62,10.05,0.06,6.2309999625449555,6.263465581
429019.11,4580771.62,10.08,0.09,6.2309999625449555,6.497745421
429019.11,4580771.62,10.12,0.13,6.2309999625449555,6.734179383
429019.11,4580771.62,10.22,0.23,6.230825429619756,6.970441739
429019.1,4580771.63,10.43,0.44,6.230825429619756,7.203424632
429019.1,4580771.64,10.71,0.72,6.230650896694557,7.46736663
429019.09,4580771.64,11.05,1.06,6.230650896694557,7.699673214
429019.08,4580771.64,11.44,1.45,6.230650896694557,7.933533635
429019.07,4580771.65,11.87,1.88,6.230825429619756,8.168584685
429019.07,4580771.65,12.33,2.34,6.230650896694557,8.402930613
429019.06,4580771.65,12.81,2.82,6.230650896694557,8.668312678
429019.06,4580771.66,13.31,3.32,6.225065843088175,8.900359251
429019.05,4580771.66,13.82,3.83,6.225065843088175,9.134166162
429019.05,4580771.67,14.34,4.35,6.225065843088175,9.368849584
429019.05,4580771.67,14.87,4.88,6.225240376013375,9.601767001
429019.05,4580771.67,15.41,5.42,6.225240376013375,9.867076472
429019.05,4580771.67,15.95,5.96,6.225240376013375,10.101279904
429019.05,4580771.67,16.49,6.5,6.225240376013375,10.335595552
429019.05,4580771.67,17.02,7.03,6.225240376013375,10.568135606
429019.05,4580771.68,17.53,7.54,6.225240376013375,10.800911553
429019.04,4580771.68,18.01,8.02,6.225240376013375,11.068610595
429019.04,4580771.68,18.44,8.45,6.225240376013375,11.301970409
429019.04,4580771.68,18.8,8.81,6.225240376013375,11.534321367
429019.04,4580771.68,19.1,9.11,6.225240376013375,11.767825278
