x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428779.11,4580771.83,10.0,0.0,6.22995276499376,0
428779.11,4580771.83,10.0,0.0,6.22995276499376,0.002016476
428779.11,4580771.83,9.99,0.0,6.230476363769358,3.368040704
428779.11,4580771.83,10.0,0.01,6.230825429619756,5.534105775
428779.11,4580771.83,10.01,0.02,6.2309999625449555,5.768556676
428779.11,4580771.83,10.03,0.04,6.2309999625449555,6.001919773
428779.11,4580771.83,10.05,0.06,6.2309999625449555,6.267365099
428779.11,4580771.83,10.08,0.09,6.2309999625449555,6.501418083
428779.11,4580771.83,10.12,0.13,6.2309999625449555,6.73508782
428779.11,4580771.83,10.22,0.23,6.230825429619756,6.967728478
428779.1,4580771.84,10.42,0.43,6.230650896694557,7.201833345
428779.09,4580771.85,10.7,0.71,6.230650896694557,7.468276136
428779.08,4580771.85,11.04,1.05,6.230650896694557,7.700815121
428779.07,4580771.85,11.43,1.44,6.230650896694557,7.934933922
428779.07,4580771.86,11.86,1.87,6.230825429619756,8.168372826
428779.07,4580771.86,12.32,2.33,6.230825429619756,8.401134334
428779.06,4580771.87,12.8,2.81,6.230825429619756,8.668631
428779.06,4580771.87,13.3,3.31,6.225065843088175,8.902157859
428779.05,4580771.87,13.81,3.82,6.225065843088175,9.134202764
428779.05,4580771.88,14.33,4.34,6.225065843088175,9.367925375
428779.04,4580771.88,14.86,4.87,6.225240376013375,9.602669585
428779.04,4580771.88,15.4,5.41,6.225240376013375,9.868724035
428779.04,4580771.88,15.94,5.95,6.225240376013375,10.100748004
428779.04,4580771.88,16.48,6.49,6.225240376013375,10.333608995
428779.03,4580771.88,17.01,7.02,6.225240376013375,10.567998565
428779.03,4580771.88,17.52,7.53,6.225065843088175,10.802543695
428779.03,4580771.89,18.0,8.01,6.225240376013375,11.068414267
428779.03,4580771.89,18.43,8.44,6.225240376013375,11.300970306
428779.03,4580771.89,18.8,8.81,6.225240376013375,11.535030775
428779.03,4580771.89,19.09,9.1,6.225240376013375,11.769004583
