x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
429059.11,4580771.92,10.0,0.0,6.229080100367763,0
429059.11,4580771.92,10.0,0.0,6.229080100367763,0.004022392
429059.11,4580771.92,9.99,0.0,6.229429166218162,2.170808996
429059.11,4580771.92,10.0,0.01,6.2297782320685595,4.571102925
429059.11,4580771.92,10.01,0.02,6.22995276499376,4.804192431
429059.11,4580771.92,10.03,0.04,6.22995276499376,5.036304365
429059.11,4580771.92,10.06,0.07,6.22995276499376,5.26973625
429059.11,4580771.92,10.08,0.09,6.22995276499376,5.53737834
429059.11,4580771.92,10.13,0.14,6.22995276499376,5.770363991
429059.1,4580771.92,10.24,0.25,6.2297782320685595,6.002911019
429059.1,4580771.93,10.46,0.47,6.22960369914336,6.237220496
429059.09,4580771.95,10.74,0.75,6.22960369914336,6.47092895
429059.08,4580771.95,11.09,1.1,6.22960369914336,6.73618265
429059.07,4580771.96,11.49,1.5,6.22960369914336,6.969710069
429059.07,4580771.96,11.92,1.93,6.2297782320685595,7.204543275
429059.07,4580771.97,12.39,2.4,6.2297782320685595,7.437655271
429059.07,4580771.97,12.87,2.88,6.2297782320685595,7.669628553
429059.06,4580771.97,13.37,3.38,6.224542244312577,7.936283697
429059.06,4580771.97,13.88,3.89,6.224542244312577,8.171000007
429059.05,4580771.98,14.41,4.42,6.224716777237777,8.404503958
429059.05,4580771.98,14.94,4.95,6.224716777237777,8.636508831
429059.05,4580771.97,15.47,5.48,6.224716777237777,8.869586104
429059.05,4580771.97,16.01,6.02,6.224716777237777,9.137805309
429059.05,4580771.98,16.55,6.56,6.224716777237777,9.371355107
429059.05,4580771.98,17.09,7.1,6.224716777237777,9.603604402
429059.05,4580771.98,17.59,7.6,6.224542244312577,9.836072776
429059.05,4580771.98,18.07,8.08,6.224542244312577,10.070311789
429059.05,4580771.98,18.49,8.5,6.224716777237777,10.337978571
429059.05,4580771.97,18.84,8.85,6.224716777237777,10.571513941
429059.04,4580771.97,19.13,9.14,6.224716777237777,10.803611896
