20m, 60m, 120m
0.03806104129,	0.03853046595,	0.04483985765
0.2131059246,	0.2,	0.2055160142
0.03536804309,	0.03422939068,	0.04323843416
0.226929982,	0.2252688172,	0.2368327402
0.04614003591,	0.04480286738,	0.05676156584
0.2265709156,	0.2231182796,	0.2471530249
0.03967684022,	0.03727598566,	0.0487544484
0.2129263914,	0.2032258065,	0.2241992883
0.04955116697,	0.04749103943,	0.0603202847
0.1888689408,	0.1833333333,	0.2037366548
