20m, 60m, 120m
0.05565529623,	0.05770609319,	0.06298932384
0.4773788151,	0.4424731183,	0.5213523132
0.06086175943,	0.0623655914,	0.06779359431
0.3912028725,	0.3826164875,	0.3918149466
0.07558348294,	0.07025089606,	0.09608540925
0.3793536804,	0.3245519713,	0.3306049822
0.1163375224,	0.1139784946,	0.1208185053
0.2964093357,	0.2546594982,	0.3622775801
0.08545780969,	0.08906810036,	0.09145907473
0.3296229803,	0.2444444444,	0.3542704626
