20m, 60m, 120m
0.5931192661,	0.5911627907,	0.598156682
0.5949541284,	0.5953488372,	0.5903225806
0.5871559633,	0.5860465116,	0.5921658986
0.569266055,	0.5674418605,	0.5852534562
0.5426605505,	0.5404651163,	0.5746543779
