20m, 60m, 120m
0.6256880734,	0.631627907,	0.6198156682
0.5706422018,	0.5706976744,	0.5801843318
0.4944954128,	0.5097674419,	0.5428571429
0.621559633,	0.631627907,	0.6165898618
0.5275229358,	0.5348837209,	0.56359447
