x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
430259.39,4580240.49,50.1,0.0,6.231523561320555,0
430259.39,4580240.49,50.1,0.0,6.231523561320555,0.108931839
430259.39,4580240.49,50.09,0.0,6.2322216930213505,3.242213483
430259.39,4580240.48,50.09,0.0,6.232396225946551,4.209635843
430259.39,4580240.49,50.09,0.0,6.232396225946551,4.441263923
430259.39,4580240.48,50.09,0.0,6.232570758871751,5.142755756
430259.39,4580240.48,50.1,0.01,6.232745291796951,6.342041421
430259.39,4580240.48,50.15,0.06,6.232745291796951,6.610368536
430259.38,4580240.49,50.29,0.2,6.232396225946551,6.843617475
430259.37,4580240.51,50.51,0.42,6.2322216930213505,7.075367191
430259.36,4580240.52,50.8,0.71,6.2322216930213505,7.307676018
430259.35,4580240.52,51.15,1.06,6.232396225946551,7.541675795
430259.34,4580240.52,51.55,1.46,6.232396225946551,7.810050705
430259.34,4580240.53,51.98,1.89,6.232570758871751,8.043953773
430259.34,4580240.53,52.44,2.35,6.232396225946551,8.276023279
430259.33,4580240.54,52.93,2.84,6.232396225946551,8.50783114
430259.33,4580240.54,53.43,3.34,6.225414908938574,8.741369271
430259.32,4580240.55,53.94,3.85,6.225414908938574,9.009799202
430259.32,4580240.55,54.46,4.37,6.225414908938574,9.244089713
430259.31,4580240.55,54.98,4.89,6.225414908938574,9.476675228
430259.31,4580240.56,55.52,5.43,6.225414908938574,9.708350035
430259.31,4580240.56,56.06,5.97,6.225414908938574,9.941415422
430259.31,4580240.56,56.6,6.51,6.225414908938574,10.209439991
430259.3,4580240.56,57.13,7.04,6.225414908938574,10.443668783
430259.3,4580240.56,57.65,7.56,6.225414908938574,10.676272736
430259.3,4580240.56,58.13,8.04,6.225414908938574,10.908322195
430259.3,4580240.56,58.56,8.47,6.225414908938574,11.142057469
430259.3,4580240.56,58.92,8.83,6.225414908938574,11.41010726
430259.3,4580240.56,59.2,9.11,6.225414908938574,11.645081108
