x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
430409.39,4580240.12,50.1,0.0,6.231523561320555,0
430409.39,4580240.12,50.1,0.0,6.231523561320555,0.096192651
430409.39,4580240.12,50.09,0.0,6.2322216930213505,3.230870883
430409.39,4580240.11,50.09,0.0,6.232396225946551,4.196823142
430409.39,4580240.12,50.09,0.0,6.232396225946551,4.429992964
430409.39,4580240.11,50.09,0.0,6.232570758871751,5.13023474
430409.39,4580240.11,50.1,0.01,6.232745291796951,6.329222528
430409.39,4580240.11,50.15,0.06,6.232745291796951,6.596294748
430409.38,4580240.12,50.28,0.19,6.232396225946551,6.830010261
430409.37,4580240.13,50.5,0.41,6.2322216930213505,7.062754911
430409.36,4580240.14,50.78,0.69,6.2322216930213505,7.295471991
430409.35,4580240.14,51.13,1.04,6.232396225946551,7.530214215
430409.35,4580240.14,51.52,1.43,6.232396225946551,7.796792215
430409.34,4580240.15,51.95,1.86,6.232570758871751,8.029408191
430409.34,4580240.15,52.41,2.32,6.232570758871751,8.263044536
430409.34,4580240.16,52.9,2.81,6.232396225946551,8.496600824
430409.33,4580240.16,53.39,3.3,6.225240376013375,8.729229682
430409.32,4580240.18,53.91,3.82,6.225414908938574,8.997012823
430409.32,4580240.18,54.42,4.33,6.225414908938574,9.230233778
430409.32,4580240.18,54.95,4.86,6.225589441863773,9.462455289
430409.32,4580240.19,55.48,5.39,6.225589441863773,9.695891458
430409.31,4580240.19,56.02,5.93,6.225414908938574,9.930481557
430409.31,4580240.19,56.56,6.47,6.225414908938574,10.19693878
430409.3,4580240.19,57.1,7.01,6.225240376013375,10.430854858
430409.3,4580240.19,57.61,7.52,6.225414908938574,10.662024462
430409.3,4580240.19,58.1,8.01,6.225414908938574,10.893760708
430409.3,4580240.2,58.53,8.44,6.225414908938574,11.127111764
430409.3,4580240.2,58.89,8.8,6.225414908938574,11.395394784
430409.3,4580240.2,59.18,9.09,6.225414908938574,11.63325188
