x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
430309.38,4580240.37,50.1,0.0,6.232047160096152,0
430309.38,4580240.36,50.1,0.0,6.232396225946551,1.145774129
430309.38,4580240.37,50.1,0.0,6.232396225946551,1.373105502
430309.38,4580240.36,50.1,0.0,6.232570758871751,2.063857426
430309.38,4580240.36,50.09,0.0,6.232745291796951,3.040300803
430309.38,4580240.36,50.1,0.01,6.233443423497748,6.212720956
430309.38,4580240.36,50.15,0.06,6.233268890572548,6.439012503
430309.37,4580240.37,50.29,0.2,6.2330943576473485,6.666753716
430309.37,4580240.38,50.51,0.42,6.23291982472215,6.896192831
430309.35,4580240.39,50.8,0.71,6.23291982472215,7.159969548
430309.35,4580240.39,51.15,1.06,6.23291982472215,7.392806289
430309.34,4580240.39,51.55,1.46,6.2330943576473485,7.627125946
430309.34,4580240.4,51.99,1.9,6.2330943576473485,7.863199065
430309.33,4580240.4,52.45,2.36,6.2330943576473485,8.100737394
430309.32,4580240.41,52.93,2.84,6.2330943576473485,8.373068583
430309.32,4580240.41,53.42,3.33,6.225763974788972,8.610944699
430309.32,4580240.43,53.93,3.84,6.225763974788972,8.847694063
430309.32,4580240.43,54.45,4.36,6.225938507714172,9.082849573
430309.31,4580240.43,54.98,4.89,6.225938507714172,9.316114022
430309.31,4580240.43,55.52,5.43,6.225938507714172,9.580796417
430309.31,4580240.43,56.06,5.97,6.225938507714172,9.810854943
430309.3,4580240.43,56.61,6.52,6.225938507714172,10.039736414
430309.3,4580240.43,57.14,7.05,6.225763974788972,10.269360357
430309.3,4580240.43,57.65,7.56,6.225763974788972,10.533267459
430309.29,4580240.43,58.13,8.04,6.225938507714172,10.766415835
430309.29,4580240.43,58.55,8.46,6.225938507714172,11.00103735
430309.29,4580240.43,58.91,8.82,6.225938507714172,11.237317652
430309.28,4580240.44,59.2,9.11,6.225938507714172,11.474877898
