x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
430159.39,4580240.04,50.1,0.0,6.2322216930213505,0
430159.39,4580240.04,50.1,0.0,6.2322216930213505,0.179921849
430159.39,4580240.03,50.1,0.0,6.232396225946551,1.120045441
430159.39,4580240.04,50.1,0.0,6.232396225946551,1.351052502
430159.39,4580240.03,50.1,0.0,6.232570758871751,2.053879831
430159.39,4580240.03,50.09,0.0,6.232745291796951,3.048095651
430159.39,4580240.03,50.1,0.01,6.233443423497748,6.177358403
430159.39,4580240.03,50.15,0.06,6.233268890572548,6.408985848
430159.38,4580240.04,50.29,0.2,6.2330943576473485,6.641602833
430159.38,4580240.05,50.51,0.42,6.23291982472215,6.876113557
430159.36,4580240.06,50.8,0.71,6.23291982472215,7.146001067
430159.36,4580240.06,51.15,1.06,6.23291982472215,7.383873252
430159.35,4580240.06,51.55,1.46,6.2330943576473485,7.623106408
430159.35,4580240.07,51.99,1.9,6.2330943576473485,7.861440318
430159.34,4580240.07,52.45,2.36,6.2330943576473485,8.0981014
430159.34,4580240.07,52.93,2.84,6.2330943576473485,8.36597089
430159.33,4580240.08,53.42,3.33,6.225763974788972,8.599142037
430159.33,4580240.08,53.93,3.84,6.225938507714172,8.830761133
430159.33,4580240.09,54.45,4.36,6.225938507714172,9.060885642
430159.33,4580240.09,54.98,4.89,6.225938507714172,9.289387088
430159.32,4580240.09,55.52,5.43,6.225938507714172,9.551592581
430159.32,4580240.09,56.06,5.97,6.225938507714172,9.78294569
430159.31,4580240.09,56.61,6.52,6.225938507714172,10.016009274
430159.31,4580240.09,57.14,7.05,6.225763974788972,10.250479823
430159.31,4580240.09,57.65,7.56,6.225938507714172,10.520170242
430159.3,4580240.09,58.13,8.04,6.225938507714172,10.758013787
430159.3,4580240.09,58.55,8.46,6.225938507714172,10.994489157
430159.3,4580240.1,58.91,8.82,6.225938507714172,11.229479015
430159.29,4580240.1,59.2,9.11,6.225938507714172,11.462702824
