x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428700.68,4580769.73,10.0,0.0,6.238330345403331,0
428700.68,4580769.73,10.0,0.0,6.238330345403331,0.075366781
428700.68,4580769.73,10.02,0.02,6.2397266088049275,5.342253119
428700.68,4580769.73,10.04,0.04,6.2397266088049275,5.608696744
428700.68,4580769.73,10.07,0.07,6.2397266088049275,5.842325732
428700.68,4580769.73,10.1,0.1,6.2397266088049275,6.075271311
428700.68,4580769.73,10.17,0.17,6.239552075879729,6.308770817
428700.67,4580769.74,10.33,0.33,6.239377542954529,6.542684146
428700.65,4580769.76,10.58,0.58,6.23902847710413,6.808175883
428700.63,4580769.78,10.89,0.89,6.23902847710413,7.04217898
428700.62,4580769.78,11.26,1.26,6.23902847710413,7.276339439
428700.62,4580769.79,11.67,1.67,6.239203010029329,7.508605655
428700.61,4580769.8,12.12,2.12,6.239377542954529,7.741314235
428700.6,4580769.81,12.59,2.59,6.239377542954529,8.0089047
428700.59,4580769.82,13.09,3.09,6.239377542954529,8.243185746
428700.59,4580769.82,13.6,3.6,6.226811172340169,8.476147223
428700.58,4580769.83,14.12,4.12,6.226811172340169,8.707966412
428700.58,4580769.83,14.64,4.64,6.226811172340169,8.941364178
428700.57,4580769.83,15.17,5.17,6.226811172340169,9.209335454
428700.57,4580769.83,15.71,5.71,6.22698570526537,9.442819979
428700.57,4580769.83,16.25,6.25,6.22698570526537,9.675063781
428700.57,4580769.85,16.79,6.79,6.22698570526537,9.908481497
428700.57,4580769.85,17.32,7.32,6.22698570526537,10.143002305
428700.57,4580769.85,17.82,7.82,6.22698570526537,10.409472096
428700.57,4580769.85,18.27,8.27,6.226811172340169,10.641459746
428700.56,4580769.85,18.67,8.67,6.226811172340169,10.874676709
428700.56,4580769.85,18.99,8.99,6.226811172340169,11.109180168
428700.56,4580769.85,19.24,9.24,6.226811172340169,11.343354469
