x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428740.69,4580769.69,10.0,0.0,6.238330345403331,0
428740.69,4580769.69,10.0,0.0,6.238330345403331,0.074338495
428740.69,4580769.69,10.02,0.02,6.2397266088049275,5.340695612
428740.69,4580769.69,10.04,0.04,6.2397266088049275,5.6068904
428740.69,4580769.69,10.07,0.07,6.2397266088049275,5.841995978
428740.69,4580769.69,10.1,0.1,6.2397266088049275,6.076124619
428740.69,4580769.69,10.17,0.17,6.239552075879729,6.308576781
428740.67,4580769.71,10.33,0.33,6.239377542954529,6.540806258
428740.66,4580769.72,10.57,0.57,6.23902847710413,6.807361135
428740.64,4580769.74,10.88,0.88,6.23902847710413,7.042369253
428740.63,4580769.74,11.25,1.25,6.23902847710413,7.275750454
428740.62,4580769.75,11.66,1.66,6.239203010029329,7.507413678
428740.62,4580769.76,12.11,2.11,6.239377542954529,7.740207472
428740.61,4580769.77,12.58,2.58,6.239377542954529,8.008173878
428740.6,4580769.78,13.08,3.08,6.239377542954529,8.242556448
428740.6,4580769.78,13.58,3.58,6.226811172340169,8.475711974
428740.59,4580769.8,14.1,4.1,6.226811172340169,8.707552599
428740.59,4580769.8,14.63,4.63,6.22698570526537,8.940761142
428740.58,4580769.8,15.16,5.16,6.22698570526537,9.208729228
428740.58,4580769.8,15.7,5.7,6.22698570526537,9.442742879
428740.58,4580769.8,16.24,6.24,6.22698570526537,9.675257908
428740.58,4580769.8,16.78,6.78,6.226811172340169,9.907363945
428740.58,4580769.81,17.3,7.3,6.226811172340169,10.140920751
428740.57,4580769.81,17.8,7.8,6.226811172340169,10.409094351
428740.57,4580769.81,18.26,8.26,6.226811172340169,10.642546805
428740.57,4580769.81,18.65,8.65,6.226811172340169,10.874806886
428740.57,4580769.81,18.98,8.98,6.22698570526537,11.107749452
428740.57,4580769.81,19.23,9.23,6.22698570526537,11.342472649
