x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
429060.68,4580769.76,10.0,0.0,6.238330345403331,0
429060.68,4580769.76,10.0,0.0,6.238330345403331,0.07582456
429060.68,4580769.76,10.02,0.02,6.239552075879729,5.341938425
429060.68,4580769.76,10.04,0.04,6.2397266088049275,5.609032817
429060.68,4580769.76,10.07,0.07,6.2397266088049275,5.842021773
429060.68,4580769.76,10.1,0.1,6.2397266088049275,6.075701536
429060.68,4580769.76,10.17,0.17,6.239552075879729,6.3087953
429060.66,4580769.78,10.33,0.33,6.239377542954529,6.542422171
429060.64,4580769.79,10.57,0.57,6.23902847710413,6.808568613
429060.63,4580769.81,10.88,0.88,6.23902847710413,7.042169015
429060.63,4580769.81,11.25,1.25,6.23902847710413,7.275483228
429060.61,4580769.82,11.66,1.66,6.239203010029329,7.508808277
429060.6,4580769.83,12.11,2.11,6.239377542954529,7.742234541
429060.59,4580769.84,12.58,2.58,6.239377542954529,8.008764203
429060.59,4580769.85,13.08,3.08,6.239377542954529,8.241992175
429060.58,4580769.85,13.58,3.58,6.22698570526537,8.475480801
429060.58,4580769.85,14.1,4.1,6.22698570526537,8.708911671
429060.58,4580769.85,14.63,4.63,6.22698570526537,8.942293446
429060.58,4580769.87,15.16,5.16,6.227160238190568,9.208892729
429060.58,4580769.87,15.7,5.7,6.227160238190568,9.442055743
429060.58,4580769.87,16.24,6.24,6.227160238190568,9.675896374
429060.57,4580769.87,16.78,6.78,6.227160238190568,9.908787487
429060.57,4580769.87,17.3,7.3,6.22698570526537,10.141874355
429060.56,4580769.88,17.8,7.8,6.22698570526537,10.409353416
429060.56,4580769.88,18.26,8.26,6.22698570526537,10.641914154
429060.56,4580769.88,18.65,8.65,6.22698570526537,10.875354786
429060.55,4580769.88,18.98,8.98,6.22698570526537,11.109300844
429060.55,4580769.88,19.23,9.23,6.22698570526537,11.342808418
