x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428900.68,4580769.56,10.0,0.0,6.238330345403331,0
428900.68,4580769.56,10.01,0.01,6.239552075879729,5.067754493
428900.68,4580769.56,10.03,0.03,6.2397266088049275,5.300149314
428900.68,4580769.56,10.05,0.05,6.2397266088049275,5.532644495
428900.68,4580769.56,10.08,0.08,6.2397266088049275,5.766746173
428900.68,4580769.56,10.11,0.11,6.2397266088049275,6.034612213
428900.67,4580769.56,10.21,0.21,6.239552075879729,6.267531825
428900.66,4580769.57,10.4,0.4,6.239203010029329,6.499526888
428900.64,4580769.59,10.67,0.67,6.23902847710413,6.732779646
428900.63,4580769.6,11.01,1.01,6.239203010029329,6.967574981
428900.62,4580769.6,11.39,1.39,6.239203010029329,7.235344951
428900.61,4580769.61,11.82,1.82,6.239377542954529,7.467669585
428900.6,4580769.62,12.28,2.28,6.239377542954529,7.699062745
428900.59,4580769.63,12.76,2.76,6.239377542954529,7.932017564
428900.59,4580769.65,13.26,3.26,6.22698570526537,8.166584528
428900.59,4580769.65,13.77,3.77,6.226811172340169,8.435040275
428900.58,4580769.65,14.29,4.29,6.22698570526537,8.668483084
428900.58,4580769.66,14.82,4.82,6.22698570526537,8.900346212
428900.57,4580769.66,15.35,5.35,6.22698570526537,9.132297156
428900.57,4580769.66,15.89,5.89,6.22698570526537,9.365877731
428900.57,4580769.66,16.43,6.43,6.22698570526537,9.634367728
428900.57,4580769.66,16.97,6.97,6.22698570526537,9.868715121
428900.56,4580769.66,17.49,7.49,6.22698570526537,10.101441053
428900.56,4580769.66,17.97,7.97,6.226811172340169,10.332957094
428900.56,4580769.67,18.41,8.41,6.226811172340169,10.565636157
428900.55,4580769.67,18.78,8.78,6.226811172340169,10.833267745
428900.55,4580769.67,19.08,9.08,6.22698570526537,11.068072351
428900.55,4580769.67,19.31,9.31,6.22698570526537,11.301267898
