FID;FID_buildi;osm_id;name;type;Shape_Leng;startX;startY;endX;endY
74999;71;217164644.000000000000000; ; ;0.000203166993221;2.184017499707920;41.401823200180615;2.184082799481644;41.401774900291457
75000;71;217164644.000000000000000; ; ;0.000203166993221;2.184082799481644;41.401774900291457;2.184073499592387;41.401768200342246
75001;80;217164656.000000000000000; ; ;0.000203166993221;2.183927299505342;41.401759399576690;2.184017499707920;41.401823200180615
75002;80;217164656.000000000000000; ; ;0.000203166993221;2.184017499707920;41.401823200180615;2.184082799481644;41.401774900291457
75003;80;217164656.000000000000000; ; ;0.000203166993221;2.184082799481644;41.401774900291457;2.184073499592387;41.401768200342246
75004;82;217164659.000000000000000; ; ;0.000203166993221;2.183927299505342;41.401759399576690;2.184017499707920;41.401823200180615
75005;82;217164659.000000000000000; ; ;0.000203166993221;2.184017499707920;41.401823200180615;2.184082799481644;41.401774900291457
75006;82;217164659.000000000000000; ; ;0.000203166993221;2.184082799481644;41.401774900291457;2.184073499592387;41.401768200342246
75007;84;217164665.000000000000000; ;school;0.000203166993221;2.183927299505342;41.401759399576690;2.184017499707920;41.401823200180615
75008;84;217164665.000000000000000; ;school;0.000203166993221;2.184017499707920;41.401823200180615;2.184082799481644;41.401774900291457
75009;84;217164665.000000000000000; ;school;0.000203166993221;2.184082799481644;41.401774900291457;2.184073499592387;41.401768200342246
75010;136;221458557.000000000000000; ; ;0.000203166993221;2.183927299505342;41.401759399576690;2.184017499707920;41.401823200180615
75011;136;221458557.000000000000000; ; ;0.000203166993221;2.184017499707920;41.401823200180615;2.184082799481644;41.401774900291457
75012;136;221458557.000000000000000; ; ;0.000203166993221;2.184082799481644;41.401774900291457;2.184073499592387;41.401768200342246
75013;359;308754467.000000000000000;Seu del Districte de l'Eixample;townhall;0.000203166993221;2.183927299505342;41.401759399576690;2.184017499707920;41.401823200180615
75014;359;308754467.000000000000000;Seu del Districte de l'Eixample;townhall;0.000203166993221;2.184017499707920;41.401823200180615;2.184082799481644;41.401774900291457
75015;359;308754467.000000000000000;Seu del Districte de l'Eixample;townhall;0.000203166993221;2.184082799481644;41.401774900291457;2.184073499592387;41.401768200342246
75016;416;355357453.000000000000000;Repsol;service;0.000203166993221;2.183927299505342;41.401759399576690;2.184017499707920;41.401823200180615
75017;416;355357453.000000000000000;Repsol;service;0.000203166993221;2.184017499707920;41.401823200180615;2.184082799481644;41.401774900291457
75018;416;355357453.000000000000000;Repsol;service;0.000203166993221;2.184082799481644;41.401774900291457;2.184073499592387;41.401768200342246
75019;706;402753014.000000000000000; ;apartments;0.000203166993221;2.183927299505342;41.401759399576690;2.184017499707920;41.401823200180615
75020;706;402753014.000000000000000; ;apartments;0.000203166993221;2.184017499707920;41.401823200180615;2.184082799481644;41.401774900291457
75021;706;402753014.000000000000000; ;apartments;0.000203166993221;2.184082799481644;41.401774900291457;2.184073499592387;41.401768200342246
75022;709;402753017.000000000000000; ;apartments;0.000203166993221;2.183927299505342;41.401759399576690;2.184017499707920;41.401823200180615
75023;709;402753017.000000000000000; ;apartments;0.000203166993221;2.184017499707920;41.401823200180615;2.184082799481644;41.401774900291457
75024;709;402753017.000000000000000; ;apartments;0.000203166993221;2.184082799481644;41.401774900291457;2.184073499592387;41.401768200342246
75025;719;402753027.000000000000000; ;apartments;0.000203166993221;2.183927299505342;41.401759399576690;2.184017499707920;41.401823200180615
75026;719;402753027.000000000000000; ;apartments;0.000203166993221;2.184017499707920;41.401823200180615;2.184082799481644;41.401774900291457
75027;719;402753027.000000000000000; ;apartments;0.000203166993221;2.184082799481644;41.401774900291457;2.184073499592387;41.401768200342246
75028;877;543374600.000000000000000; ;apartments;0.000203166993221;2.183927299505342;41.401759399576690;2.184017499707920;41.401823200180615
75029;877;543374600.000000000000000; ;apartments;0.000203166993221;2.184017499707920;41.401823200180615;2.184082799481644;41.401774900291457
75030;877;543374600.000000000000000; ;apartments;0.000203166993221;2.184082799481644;41.401774900291457;2.184073499592387;41.401768200342246
75031;878;543374601.000000000000000; ;apartments;0.000203166993221;2.183927299505342;41.401759399576690;2.184017499707920;41.401823200180615
75032;878;543374601.000000000000000; ;apartments;0.000203166993221;2.184017499707920;41.401823200180615;2.184082799481644;41.401774900291457
75033;878;543374601.000000000000000; ;apartments;0.000203166993221;2.184082799481644;41.401774900291457;2.184073499592387;41.401768200342246
75034;879;543374602.000000000000000; ;apartments;0.000203166993221;2.183927299505342;41.401759399576690;2.184017499707920;41.401823200180615
75035;879;543374602.000000000000000; ;apartments;0.000203166993221;2.184017499707920;41.401823200180615;2.184082799481644;41.401774900291457
75036;879;543374602.000000000000000; ;apartments;0.000203166993221;2.184082799481644;41.401774900291457;2.184073499592387;41.401768200342246
75037;884;543376108.000000000000000; ;apartments;0.000203166993221;2.183927299505342;41.401759399576690;2.184017499707920;41.401823200180615
75038;884;543376108.000000000000000; ;apartments;0.000203166993221;2.184017499707920;41.401823200180615;2.184082799481644;41.401774900291457
75039;884;543376108.000000000000000; ;apartments;0.000203166993221;2.184082799481644;41.401774900291457;2.184073499592387;41.401768200342246
75040;885;543378300.000000000000000; ;apartments;0.000203166993221;2.183927299505342;41.401759399576690;2.184017499707920;41.401823200180615
75041;885;543378300.000000000000000; ;apartments;0.000203166993221;2.184017499707920;41.401823200180615;2.184082799481644;41.401774900291457
75042;885;543378300.000000000000000; ;apartments;0.000203166993221;2.184082799481644;41.401774900291457;2.184073499592387;41.401768200342246
75043;1645;694091361.000000000000000; ;apartments;0.000203166993221;2.183927299505342;41.401759399576690;2.184017499707920;41.401823200180615
75044;1645;694091361.000000000000000; ;apartments;0.000203166993221;2.184017499707920;41.401823200180615;2.184082799481644;41.401774900291457
75045;1645;694091361.000000000000000; ;apartments;0.000203166993221;2.184082799481644;41.401774900291457;2.184073499592387;41.401768200342246
75046;1980;775788643.000000000000000; ; ;0.000203166993221;2.183927299505342;41.401759399576690;2.184017499707920;41.401823200180615
75047;1980;775788643.000000000000000; ; ;0.000203166993221;2.184017499707920;41.401823200180615;2.184082799481644;41.401774900291457
75048;1980;775788643.000000000000000; ; ;0.000203166993221;2.184082799481644;41.401774900291457;2.184073499592387;41.401768200342246
75049;1981;775803760.000000000000000; ;apartments;0.000203166993221;2.183927299505342;41.401759399576690;2.184017499707920;41.401823200180615
75050;1981;775803760.000000000000000; ;apartments;0.000203166993221;2.184017499707920;41.401823200180615;2.184082799481644;41.401774900291457
75051;1981;775803760.000000000000000; ;apartments;0.000203166993221;2.184082799481644;41.401774900291457;2.184073499592387;41.401768200342246
75052;1866;775247629.000000000000000; ;apartments;0.000374415712448;2.172542000213184;41.401759500300727;2.172558400250011;41.401747099549084
75053;1866;775247629.000000000000000; ;apartments;0.000374415712448;2.172558400250011;41.401747099549084;2.172550499705835;41.401741700019500
75054;1866;775247629.000000000000000; ;apartments;0.000374415712448;2.172550499705835;41.401741700019500;2.172536199585977;41.401752599802705
75055;1866;775247629.000000000000000; ;apartments;0.000374415712448;2.172536199585977;41.401752599802705;2.172480099876736;41.401711800259420
75056;1866;775247629.000000000000000; ;apartments;0.000374415712448;2.172480099876736;41.401711800259420;2.172495699516958;41.401699500231814
75057;1866;775247629.000000000000000; ;apartments;0.000374415712448;2.172495699516958;41.401699500231814;2.172483000190368;41.401690300167274
75058;1866;775247629.000000000000000; ;apartments;0.000374415712448;2.172483000190368;41.401690300167274;2.172472599530920;41.401698299636848
75059;1866;775247629.000000000000000; ;apartments;0.000374415712448;2.172472599530920;41.401698299636848;2.172421099853921;41.401737799659770
75060;1866;775247629.000000000000000; ;apartments;0.000374415712448;2.172421099853921;41.401737799659770;2.172382099854076;41.401767800143887
75061;1866;775247629.000000000000000; ;apartments;0.000374415712448;2.172382099854076;41.401767800143887;2.172457800287305;41.401823800028410
75062;1866;775247629.000000000000000; ;apartments;0.000105943770455;2.172457800287305;41.401823800028410;2.172542000213184;41.401759500300727
75063;1871;775247701.000000000000000; ;apartments;0.000105943770455;2.172457800287305;41.401823800028410;2.172542000213184;41.401759500300727
75064;1754;765657673.000000000000000; ;apartments;0.000062020642913;2.174388900127667;41.401825700295888;2.174339199994108;41.401788599664201
75065;1755;765657675.000000000000000; ;apartments;0.000062020642913;2.174388900127667;41.401825700295888;2.174339199994108;41.401788599664201
75066;1755;765657675.000000000000000; ;apartments;0.000460395037952;2.174388900127667;41.401825700295888;2.174485300256436;41.401751499931834
75067;1755;765657675.000000000000000; ;apartments;0.000460395037952;2.174485300256436;41.401751499931834;2.174436799818523;41.401714099825881
75068;1755;765657675.000000000000000; ;apartments;0.000460395037952;2.174436799818523;41.401714099825881;2.174428400150589;41.401720399576845
75069;1755;765657675.000000000000000; ;apartments;0.000460395037952;2.174428400150589;41.401720399576845;2.174383599523537;41.401686899830622
75070;1755;765657675.000000000000000; ;apartments;0.000460395037952;2.174383599523537;41.401686899830622;2.174392500113811;41.401679899507826
75071;1755;765657675.000000000000000; ;apartments;0.000460395037952;2.174392500113811;41.401679899507826;2.174354599984838;41.401650599595541
75072;1755;765657675.000000000000000; ;apartments;0.000460395037952;2.174354599984838;41.401650599595541;2.174341200086360;41.401640299660130
75073;1755;765657675.000000000000000; ;apartments;0.000460395037952;2.174341200086360;41.401640299660130;2.174333199717466;41.401634099733940
75074;1755;765657675.000000000000000; ;apartments;0.000460395037952;2.174333199717466;41.401634099733940;2.174298399551560;41.401660899530953
75075;1755;765657675.000000000000000; ;apartments;0.000460395037952;2.174298399551560;41.401660899530953;2.174274099869876;41.401679500208843
75076;1755;765657675.000000000000000; ;apartments;0.000460395037952;2.174274099869876;41.401679500208843;2.174234199648652;41.401710099641434
75077;1055;644584124.000000000000000; ;apartments;0.000344575517054;2.165696000170328;41.401746499701233;2.165670999916756;41.401727599549133
75078;1055;644584124.000000000000000; ;apartments;0.000344575517054;2.165670999916756;41.401727599549133;2.165651400092088;41.401742399692068
75079;1055;644584124.000000000000000; ;apartments;0.000344575517054;2.165651400092088;41.401742399692068;2.165564499502125;41.401808099664095
75080;1055;644584124.000000000000000; ;apartments;0.000344575517054;2.165564499502125;41.401808099664095;2.165589800129226;41.401826700341985
75081;1055;644584124.000000000000000; ;apartments;0.000344575517054;2.165589800129226;41.401826700341985;2.165632800313517;41.401793900268331
75082;1055;644584124.000000000000000; ;apartments;0.000344575517054;2.165632800313517;41.401793900268331;2.165638699866179;41.401798600125346
75083;1055;644584124.000000000000000; ;apartments;0.000344575517054;2.165638699866179;41.401798600125346;2.165660799806119;41.401782399738011
75084;1055;644584124.000000000000000; ;apartments;0.000344575517054;2.165660799806119;41.401782399738011;2.165654799529420;41.401777600056278
75085;1055;644584124.000000000000000; ;apartments;0.000344575517054;2.165654799529420;41.401777600056278;2.165696000170328;41.401746499701233
75086;367;310057950.000000000000000; ;residential;0.000054200712862;2.165158100366114;41.401795899461263;2.165187299554304;41.401817899576429
75087;367;310057950.000000000000000; ;residential;0.000054200712862;2.165187299554304;41.401817899576429;2.165175200075453;41.401826899991477
75088;367;310057950.000000000000000; ;residential;0.000054200712862;2.165175200075453;41.401826899991477;2.165177200167705;41.401828499885426
75089;690;398018167.000000000000000; ;apartments;0.000054200712862;2.165158100366114;41.401795899461263;2.165187299554304;41.401817899576429
75090;690;398018167.000000000000000; ;apartments;0.000054200712862;2.165187299554304;41.401817899576429;2.165175200075453;41.401826899991477
75091;690;398018167.000000000000000; ;apartments;0.000054200712862;2.165175200075453;41.401826899991477;2.165177200167705;41.401828499885426
75092;1059;644584218.000000000000000; ;apartments;0.000054200712862;2.165158100366114;41.401795899461263;2.165187299554304;41.401817899576429
75093;1059;644584218.000000000000000; ;apartments;0.000054200712862;2.165187299554304;41.401817899576429;2.165175200075453;41.401826899991477
75094;1059;644584218.000000000000000; ;apartments;0.000054200712862;2.165175200075453;41.401826899991477;2.165177200167705;41.401828499885426
75095;2815;975601644.000000000000000; ; ;0.000054200712862;2.165158100366114;41.401795899461263;2.165187299554304;41.401817899576429
75096;2815;975601644.000000000000000; ; ;0.000054200712862;2.165187299554304;41.401817899576429;2.165175200075453;41.401826899991477
75097;2815;975601644.000000000000000; ; ;0.000054200712862;2.165175200075453;41.401826899991477;2.165177200167705;41.401828499885426
75098;2816;975601645.000000000000000; ; ;0.000054200712862;2.165158100366114;41.401795899461263;2.165187299554304;41.401817899576429
75099;2816;975601645.000000000000000; ; ;0.000054200712862;2.165187299554304;41.401817899576429;2.165175200075453;41.401826899991477
75100;2816;975601645.000000000000000; ; ;0.000054200712862;2.165175200075453;41.401826899991477;2.165177200167705;41.401828499885426
75101;2817;975601646.000000000000000; ; ;0.000054200712862;2.165158100366114;41.401795899461263;2.165187299554304;41.401817899576429
75102;2817;975601646.000000000000000; ; ;0.000054200712862;2.165187299554304;41.401817899576429;2.165175200075453;41.401826899991477
75103;2817;975601646.000000000000000; ; ;0.000054200712862;2.165175200075453;41.401826899991477;2.165177200167705;41.401828499885426
75104;2825;1055025424.000000000000000; ;residential;0.000054200712862;2.165158100366114;41.401795899461263;2.165187299554304;41.401817899576429
