FID;FID_buildi;osm_id;name;type;Shape_Leng;startX;startY;endX;endY
9999;1412;667693622.000000000000000; ;retail;0.000392081909707;2.167356500302276;41.389187499703382;2.167349499979480;41.389192800307569
10000;1412;667693622.000000000000000; ;retail;0.000392081909707;2.167349499979480;41.389192800307569;2.167278600127361;41.389246800099784
10001;1412;667693622.000000000000000; ;retail;0.000392081909707;2.167278600127361;41.389246800099784;2.167242399716997;41.389221600196720
10002;1412;667693622.000000000000000; ;retail;0.000392081909707;2.167242399716997;41.389221600196720;2.167196500118450;41.389189399970860
10003;1412;667693622.000000000000000; ;retail;0.000392081909707;2.167196500118450;41.389189399970860;2.167134800330814;41.389237899509510
10004;558;381798397.000000000000000; ;apartments;0.000052435745325;2.178833400041413;41.389222999541857;2.178787200069280;41.389247800145938
10005;560;381798399.000000000000000; ;apartments;0.000052435745325;2.178833400041413;41.389222999541857;2.178787200069280;41.389247800145938
10006;1349;659994523.000000000000000; ;apartments;0.000046938078298;2.181225499557229;41.389249900062907;2.181219000156773;41.389228099597176
10007;1349;659994523.000000000000000; ;apartments;0.000046938078298;2.181219000156773;41.389228099597176;2.181212499857054;41.389204799961590
10008;166;249404712.000000000000000; ;apartments;0.000322981793267;2.164227099700952;41.389054400040607;2.164483199640017;41.389251199583271
10009;257;249406125.000000000000000; ;apartments;0.000322981793267;2.164227099700952;41.389054400040607;2.164483199640017;41.389251199583271
10010;166;249404712.000000000000000; ;apartments;0.000552960434749;2.164483199640017;41.389251199583271;2.164925700260881;41.388919599759788
10011;178;249404821.000000000000000; ;apartments;0.000552960434749;2.164483199640017;41.389251199583271;2.164925700260881;41.388919599759788
10012;829;493345666.000000000000000; ;apartments;0.000026659271732;2.181063099982112;41.389228700344290;2.181075499834492;41.389252300353405
10013;831;493345668.000000000000000; ;apartments;0.000026659271732;2.181063099982112;41.389228700344290;2.181075499834492;41.389252300353405
10014;829;493345666.000000000000000; ;apartments;0.000093357635935;2.181075499834492;41.389252300353405;2.181085100097334;41.389248999841527
10015;829;493345666.000000000000000; ;apartments;0.000093357635935;2.181085100097334;41.389248999841527;2.181163699944818;41.389221700021494
10016;1349;659994523.000000000000000; ;apartments;0.000093357635935;2.181075499834492;41.389252300353405;2.181085100097334;41.389248999841527
10017;1349;659994523.000000000000000; ;apartments;0.000093357635935;2.181085100097334;41.389248999841527;2.181163699944818;41.389221700021494
10018;207;249405152.000000000000000; ;apartments;0.000132060533336;2.163331999971888;41.389179299684997;2.163437899639405;41.389258199906067
10019;207;249405152.000000000000000; ;apartments;0.000323522088457;2.163437899639405;41.389258199906067;2.163560999740412;41.389165100289176
10020;207;249405152.000000000000000; ;apartments;0.000323522088457;2.163560999740412;41.389165100289176;2.163696200219533;41.389063399556278
10021;209;249405199.000000000000000; ;apartments;0.000323522088457;2.163437899639405;41.389258199906067;2.163560999740412;41.389165100289176
10022;209;249405199.000000000000000; ;apartments;0.000323522088457;2.163560999740412;41.389165100289176;2.163696200219533;41.389063399556278
10023;414;338750162.000000000000000; ;apartments;0.000261587758609;2.179044599528709;41.389193699629573;2.179023899833169;41.389201100150729
10024;414;338750162.000000000000000; ;apartments;0.000261587758609;2.179023899833169;41.389201100150729;2.179014400294363;41.389186300007793
10025;414;338750162.000000000000000; ;apartments;0.000261587758609;2.179014400294363;41.389186300007793;2.178951400087101;41.389219100081448
10026;414;338750162.000000000000000; ;apartments;0.000261587758609;2.178951400087101;41.389219100081448;2.178949399994849;41.389220199952319
10027;414;338750162.000000000000000; ;apartments;0.000261587758609;2.178949399994849;41.389220199952319;2.178981499496672;41.389252599827671
10028;414;338750162.000000000000000; ;apartments;0.000261587758609;2.178981499496672;41.389252599827671;2.178987899971673;41.389259000302673
10029;414;338750162.000000000000000; ;apartments;0.000261587758609;2.178987899971673;41.389259000302673;2.179072699745348;41.389247599597070
10030;414;338750162.000000000000000; ;apartments;0.000261587758609;2.179072699745348;41.389247599597070;2.179081100312601;41.389246399901481
10031;557;381798396.000000000000000; ;apartments;0.000261587758609;2.179044599528709;41.389193699629573;2.179023899833169;41.389201100150729
10032;557;381798396.000000000000000; ;apartments;0.000261587758609;2.179023899833169;41.389201100150729;2.179014400294363;41.389186300007793
10033;557;381798396.000000000000000; ;apartments;0.000261587758609;2.179014400294363;41.389186300007793;2.178951400087101;41.389219100081448
10034;557;381798396.000000000000000; ;apartments;0.000261587758609;2.178951400087101;41.389219100081448;2.178949399994849;41.389220199952319
10035;557;381798396.000000000000000; ;apartments;0.000261587758609;2.178949399994849;41.389220199952319;2.178981499496672;41.389252599827671
10036;557;381798396.000000000000000; ;apartments;0.000261587758609;2.178981499496672;41.389252599827671;2.178987899971673;41.389259000302673
10037;557;381798396.000000000000000; ;apartments;0.000261587758609;2.178987899971673;41.389259000302673;2.179072699745348;41.389247599597070
10038;557;381798396.000000000000000; ;apartments;0.000261587758609;2.179072699745348;41.389247599597070;2.179081100312601;41.389246399901481
10039;561;381798400.000000000000000; ;apartments;0.000261587758609;2.179044599528709;41.389193699629573;2.179023899833169;41.389201100150729
10040;561;381798400.000000000000000; ;apartments;0.000261587758609;2.179023899833169;41.389201100150729;2.179014400294363;41.389186300007793
10041;561;381798400.000000000000000; ;apartments;0.000261587758609;2.179014400294363;41.389186300007793;2.178951400087101;41.389219100081448
10042;561;381798400.000000000000000; ;apartments;0.000261587758609;2.178951400087101;41.389219100081448;2.178949399994849;41.389220199952319
10043;561;381798400.000000000000000; ;apartments;0.000261587758609;2.178949399994849;41.389220199952319;2.178981499496672;41.389252599827671
