FID;FID_buildi;osm_id;name;type;Shape_Leng;startX;startY;endX;endY
84999;549;366516675.000000000000000; ;apartments;0.000152540410129;2.169759200127032;41.403306499695248;2.169791099979307;41.403282700036641
85000;549;366516675.000000000000000; ;apartments;0.000152540410129;2.169791099979307;41.403282700036641;2.169844199550198;41.403243100189002
85001;549;366516675.000000000000000; ;apartments;0.000152540410129;2.169844199550198;41.403243100189002;2.169872000292628;41.403222299769368
85002;549;366516675.000000000000000; ;apartments;0.000152540410129;2.169872000292628;41.403222299769368;2.169881400006659;41.403215199621798
85003;677;396678064.000000000000000; ;apartments;0.000152540410129;2.169759200127032;41.403306499695248;2.169791099979307;41.403282700036641
85004;677;396678064.000000000000000; ;apartments;0.000152540410129;2.169791099979307;41.403282700036641;2.169844199550198;41.403243100189002
85005;677;396678064.000000000000000; ;apartments;0.000152540410129;2.169844199550198;41.403243100189002;2.169872000292628;41.403222299769368
85006;677;396678064.000000000000000; ;apartments;0.000152540410129;2.169872000292628;41.403222299769368;2.169881400006659;41.403215199621798
85007;132;220173046.000000000000000; ;apartments;0.000308701617738;2.170729500266248;41.403262600188896;2.170788699938612;41.403306499695248
85008;132;220173046.000000000000000; ;apartments;0.000308701617738;2.170788699938612;41.403306499695248;2.171023699983834;41.403307200267136
85009;511;366516309.000000000000000; ;apartments;0.000308701617738;2.170729500266248;41.403262600188896;2.170788699938612;41.403306499695248
85010;511;366516309.000000000000000; ;apartments;0.000308701617738;2.170788699938612;41.403306499695248;2.171023699983834;41.403307200267136
85011;515;366516321.000000000000000; ;apartments;0.000308701617738;2.170729500266248;41.403262600188896;2.170788699938612;41.403306499695248
85012;515;366516321.000000000000000; ;apartments;0.000308701617738;2.170788699938612;41.403306499695248;2.171023699983834;41.403307200267136
85013;519;366516383.000000000000000; ;apartments;0.000308701617738;2.170729500266248;41.403262600188896;2.170788699938612;41.403306499695248
85014;519;366516383.000000000000000; ;apartments;0.000308701617738;2.170788699938612;41.403306499695248;2.171023699983834;41.403307200267136
85015;524;366516476.000000000000000; ;apartments;0.000308701617738;2.170729500266248;41.403262600188896;2.170788699938612;41.403306499695248
