FID;FID_buildi;osm_id;name;type;Shape_Leng;startX;startY;endX;endY
39999;2346;817697100.000000000000000;Parròquia de Sant Oleguer. Bisbe;church;0.000103259699679;2.178087399813705;41.395993899898599;2.178100899536958;41.396004100009236
40000;33;185444041.000000000000000; ;apartments;0.000105724519231;2.177935900021794;41.396005100055390;2.177851899745406;41.395940900152482
40001;34;185444055.000000000000000; ;apartments;0.000105724519231;2.177935900021794;41.396005100055390;2.177851899745406;41.395940900152482
40002;349;271480164.000000000000000;Biblioteca Sofia Barat;library;0.000105724519231;2.177935900021794;41.396005100055390;2.177851899745406;41.395940900152482
40003;706;402753014.000000000000000; ;apartments;0.000105724519231;2.177935900021794;41.396005100055390;2.177851899745406;41.395940900152482
40004;709;402753017.000000000000000; ;apartments;0.000105724519231;2.177935900021794;41.396005100055390;2.177851899745406;41.395940900152482
40005;719;402753027.000000000000000; ;apartments;0.000105724519231;2.177935900021794;41.396005100055390;2.177851899745406;41.395940900152482
40006;877;543374600.000000000000000; ;apartments;0.000105724519231;2.177935900021794;41.396005100055390;2.177851899745406;41.395940900152482
40007;878;543374601.000000000000000; ;apartments;0.000105724519231;2.177935900021794;41.396005100055390;2.177851899745406;41.395940900152482
40008;1710;736663727.000000000000000; ;government;0.000105724519231;2.177935900021794;41.396005100055390;2.177851899745406;41.395940900152482
40009;1711;736663729.000000000000000; ;government;0.000105724519231;2.177935900021794;41.396005100055390;2.177851899745406;41.395940900152482
40010;1980;775788643.000000000000000; ; ;0.000105724519231;2.177935900021794;41.396005100055390;2.177851899745406;41.395940900152482
40011;1981;775803760.000000000000000; ;apartments;0.000105724519231;2.177935900021794;41.396005100055390;2.177851899745406;41.395940900152482
40012;2357;817697193.000000000000000; ;apartments;0.000105724519231;2.177935900021794;41.396005100055390;2.177851899745406;41.395940900152482
40013;430;363298679.000000000000000; ;hotel;0.000079844823719;2.181089100281781;41.395955300097057;2.181150700244643;41.396006100101488
40014;431;363300522.000000000000000; ;apartments;0.000079844823719;2.181089100281781;41.395955300097057;2.181150700244643;41.396006100101488
40015;12;130701451.000000000000000; ;public;0.000438299469543;2.184723199516100;41.395911899714463;2.184692799732943;41.395887100009702
40016;12;130701451.000000000000000; ;public;0.000438299469543;2.184692799732943;41.395887100009702;2.184653100060586;41.395898999839005
40017;12;130701451.000000000000000; ;public;0.000438299469543;2.184653100060586;41.395898999839005;2.184544999752006;41.395984099986265
40018;12;130701451.000000000000000; ;public;0.000438299469543;2.184544999752006;41.395984099986265;2.184582800056205;41.396010600309012
40019;12;130701451.000000000000000; ;public;0.000438299469543;2.184582800056205;41.396010600309012;2.184600700162207;41.396008200018457
40020;12;130701451.000000000000000; ;public;0.000438299469543;2.184600700162207;41.396008200018457;2.184723199516100;41.395911899714463
40021;33;185444041.000000000000000; ;apartments;0.000438299469543;2.184723199516100;41.395911899714463;2.184692799732943;41.395887100009702
40022;33;185444041.000000000000000; ;apartments;0.000438299469543;2.184692799732943;41.395887100009702;2.184653100060586;41.395898999839005
40023;33;185444041.000000000000000; ;apartments;0.000438299469543;2.184653100060586;41.395898999839005;2.184544999752006;41.395984099986265
40024;33;185444041.000000000000000; ;apartments;0.000438299469543;2.184544999752006;41.395984099986265;2.184582800056205;41.396010600309012
40025;33;185444041.000000000000000; ;apartments;0.000438299469543;2.184582800056205;41.396010600309012;2.184600700162207;41.396008200018457
40026;33;185444041.000000000000000; ;apartments;0.000438299469543;2.184600700162207;41.396008200018457;2.184723199516100;41.395911899714463
40027;34;185444055.000000000000000; ;apartments;0.000438299469543;2.184723199516100;41.395911899714463;2.184692799732943;41.395887100009702
40028;34;185444055.000000000000000; ;apartments;0.000438299469543;2.184692799732943;41.395887100009702;2.184653100060586;41.395898999839005
40029;34;185444055.000000000000000; ;apartments;0.000438299469543;2.184653100060586;41.395898999839005;2.184544999752006;41.395984099986265
40030;34;185444055.000000000000000; ;apartments;0.000438299469543;2.184544999752006;41.395984099986265;2.184582800056205;41.396010600309012
40031;34;185444055.000000000000000; ;apartments;0.000438299469543;2.184582800056205;41.396010600309012;2.184600700162207;41.396008200018457
40032;34;185444055.000000000000000; ;apartments;0.000438299469543;2.184600700162207;41.396008200018457;2.184723199516100;41.395911899714463
40033;2338;817680734.000000000000000; ;apartments;0.000438299469543;2.184723199516100;41.395911899714463;2.184692799732943;41.395887100009702
40034;2338;817680734.000000000000000; ;apartments;0.000438299469543;2.184692799732943;41.395887100009702;2.184653100060586;41.395898999839005
40035;2338;817680734.000000000000000; ;apartments;0.000438299469543;2.184653100060586;41.395898999839005;2.184544999752006;41.395984099986265
40036;2338;817680734.000000000000000; ;apartments;0.000438299469543;2.184544999752006;41.395984099986265;2.184582800056205;41.396010600309012
40037;2338;817680734.000000000000000; ;apartments;0.000438299469543;2.184582800056205;41.396010600309012;2.184600700162207;41.396008200018457
40038;2338;817680734.000000000000000; ;apartments;0.000438299469543;2.184600700162207;41.396008200018457;2.184723199516100;41.395911899714463
40039;33;185444041.000000000000000; ;apartments;0.000169940666269;2.177342500356133;41.395916899945007;2.177427999802376;41.395980599824895
40040;33;185444041.000000000000000; ;apartments;0.000169940666269;2.177427999802376;41.395980599824895;2.177478799806806;41.396018400129094
40041;34;185444055.000000000000000; ;apartments;0.000169940666269;2.177342500356133;41.395916899945007;2.177427999802376;41.395980599824895
40042;34;185444055.000000000000000; ;apartments;0.000169940666269;2.177427999802376;41.395980599824895;2.177478799806806;41.396018400129094
40043;349;271480164.000000000000000;Biblioteca Sofia Barat;library;0.000169940666269;2.177342500356133;41.395916899945007;2.177427999802376;41.395980599824895
