FID;FID_buildi;osm_id;name;type;Shape_Leng;startX;startY;endX;endY
24999;2148;814240725.000000000000000; ;apartments;0.000983171529158;2.170672000312607;41.392082500107335;2.170703900164881;41.392106399590716
25000;2148;814240725.000000000000000; ;apartments;0.000983171529158;2.170703900164881;41.392106399590716;2.170757300109358;41.392146399636658
25001;2148;814240725.000000000000000; ;apartments;0.000983171529158;2.170757300109358;41.392146399636658;2.170868299832193;41.392062799558630
25002;2148;814240725.000000000000000; ;apartments;0.000983171529158;2.170868299832193;41.392062799558630;2.170814499689470;41.392022400213648
25003;2148;814240725.000000000000000; ;apartments;0.000983171529158;2.170814499689470;41.392022400213648;2.170792200099982;41.392005599978518
25004;2148;814240725.000000000000000; ;apartments;0.000983171529158;2.170792200099982;41.392005599978518;2.170783299509708;41.391998900029250
25005;2148;814240725.000000000000000; ;apartments;0.000983171529158;2.170783299509708;41.391998900029250;2.170754899818803;41.392019999923093
25006;2148;814240725.000000000000000; ;apartments;0.000983171529158;2.170754899818803;41.392019999923093;2.170732299855786;41.392002799489660
25007;2148;814240725.000000000000000; ;apartments;0.000983171529158;2.170732299855786;41.392002799489660;2.170711399611434;41.391986799651136
25008;2148;814240725.000000000000000; ;apartments;0.000983171529158;2.170711399611434;41.391986799651136;2.170699499782131;41.391977700310690
25009;2148;814240725.000000000000000; ;apartments;0.000983171529158;2.170699499782131;41.391977700310690;2.170727500174053;41.391956899891056
25010;2148;814240725.000000000000000; ;apartments;0.000983171529158;2.170727500174053;41.391956899891056;2.170719200330893;41.391950699964866
25011;2148;814240725.000000000000000; ;apartments;0.000983171529158;2.170719200330893;41.391950699964866;2.170686099883653;41.391925799536068
25012;2148;814240725.000000000000000; ;apartments;0.000983171529158;2.170686099883653;41.391925799536068;2.170657999667014;41.391904699642225
25013;2148;814240725.000000000000000; ;apartments;0.000983171529158;2.170657999667014;41.391904699642225;2.170646500036014;41.391896100324800
25014;2148;814240725.000000000000000; ;apartments;0.000983171529158;2.170646500036014;41.391896100324800;2.170565900096278;41.391956800066339
25015;2148;814240725.000000000000000; ;apartments;0.000983171529158;2.170565900096278;41.391956800066339;2.170535000290101;41.391979999877151
25016;2148;814240725.000000000000000; ;apartments;0.000983171529158;2.170535000290101;41.391979999877151;2.170560499667374;41.391999099678742
25017;2148;814240725.000000000000000; ;apartments;0.000983171529158;2.170560499667374;41.391999099678742;2.170615399681026;41.392040199595613
25018;2148;814240725.000000000000000; ;apartments;0.000983171529158;2.170615399681026;41.392040199595613;2.170642800225096;41.392017499807821
25019;2400;818037015.000000000000000; ;apartments;0.000322646202199;2.168666600283416;41.391954100301518;2.168730499812739;41.392002799489660
25020;2400;818037015.000000000000000; ;apartments;0.000322646202199;2.168730499812739;41.392002799489660;2.168672099637718;41.392046000222763
25021;2400;818037015.000000000000000; ;apartments;0.000322646202199;2.168672099637718;41.392046000222763;2.168583500228408;41.392111399821317
25022;2400;818037015.000000000000000; ;apartments;0.000322646202199;2.168583500228408;41.392111399821317;2.168630999720904;41.392147299858038
25023;2400;818037015.000000000000000; ;apartments;0.000077082029471;2.168630999720904;41.392147299858038;2.168692999882069;41.392101500084209
25024;2405;818037026.000000000000000; ;retail;0.000077082029471;2.168630999720904;41.392147299858038;2.168692999882069;41.392101500084209
25025;2150;814240746.000000000000000; ;apartments;0.000989461407424;2.171067200191203;41.392115699479973;2.171079299669998;41.392106500314810
25026;2150;814240746.000000000000000; ;apartments;0.000989461407424;2.171079299669998;41.392106500314810;2.171077199753029;41.392096199480079
25027;2150;814240746.000000000000000; ;apartments;0.000989461407424;2.171077199753029;41.392096199480079;2.171160199983262;41.392032899798551
25028;2150;814240746.000000000000000; ;apartments;0.000989461407424;2.171160199983262;41.392032899798551;2.171167899978627;41.392038999899967
25029;2150;814240746.000000000000000; ;apartments;0.000989461407424;2.171167899978627;41.392038999899967;2.171197399540404;41.392016599586441
25030;2150;814240746.000000000000000; ;apartments;0.000989461407424;2.171197399540404;41.392016599586441;2.171226499803197;41.391994499646501
25031;2150;814240746.000000000000000; ;apartments;0.000989461407424;2.171226499803197;41.391994499646501;2.171249499964517;41.391976999738802
25032;2150;814240746.000000000000000; ;apartments;0.000989461407424;2.171249499964517;41.391976999738802;2.171187399978578;41.391930399568366
25033;2150;814240746.000000000000000; ;apartments;0.000989461407424;2.171187399978578;41.391930399568366;2.171143899771209;41.391897800043466
25034;2150;814240746.000000000000000; ;apartments;0.000989461407424;2.171143899771209;41.391897800043466;2.171133199637495;41.391905900237134
25035;2150;814240746.000000000000000; ;apartments;0.000989461407424;2.171133199637495;41.391905900237134;2.171090200352523;41.391938599586751
25036;2150;814240746.000000000000000; ;apartments;0.000989461407424;2.171090200352523;41.391938599586751;2.171085100297205;41.391942400121707
25037;2150;814240746.000000000000000; ;apartments;0.000989461407424;2.171085100297205;41.391942400121707;2.171070099605458;41.391953799927990
25038;2150;814240746.000000000000000; ;apartments;0.000989461407424;2.171070099605458;41.391953799927990;2.171113400163335;41.391985699780264
25039;2150;814240746.000000000000000; ;apartments;0.000989461407424;2.171113400163335;41.391985699780264;2.171047600366535;41.392035499738597
25040;2150;814240746.000000000000000; ;apartments;0.000989461407424;2.171047600366535;41.392035499738597;2.171004199983884;41.392003799535757
