x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
679077.48,4461637.51,30.0,0.0,6.227509304040966,0
679077.48,4461637.51,30.0,0.0,6.227509304040966,0.127276152
679077.48,4461637.5,30.0,0.0,6.228207435741766,2.526838326
679077.48,4461637.51,30.0,0.0,6.228207435741766,2.760450853
679077.48,4461637.5,29.99,0.0,6.228381968666964,3.227055112
679077.48,4461637.5,30.0,0.01,6.229080100367763,5.628882477
679077.48,4461637.5,30.03,0.04,6.229080100367763,5.861603489
679077.48,4461637.5,30.05,0.06,6.229254633292962,6.126112905
679077.48,4461637.5,30.08,0.09,6.229254633292962,6.359216401
679077.48,4461637.5,30.11,0.12,6.229254633292962,6.593532719
679077.48,4461637.51,30.21,0.22,6.229080100367763,6.828164832
679077.47,4461637.51,30.4,0.41,6.228905567442562,7.061733363
679077.45,4461637.52,30.67,0.68,6.228731034517364,7.326748027
679077.44,4461637.54,31.01,1.02,6.228731034517364,7.559694487
679077.44,4461637.53,31.4,1.41,6.228905567442562,7.794158595
679077.43,4461637.55,31.83,1.84,6.228905567442562,8.028058463
679077.43,4461637.56,32.29,2.3,6.229080100367763,8.26039366
679077.42,4461637.56,32.77,2.78,6.228905567442562,8.527185592
679077.42,4461637.56,33.26,3.27,6.228032902816566,8.76020643
679077.41,4461637.57,33.77,3.78,6.227858369891366,8.994411162
679077.41,4461637.57,34.29,4.3,6.228032902816566,9.227457885
679077.4,4461637.57,34.81,4.82,6.228032902816566,9.460223208
679077.4,4461637.57,35.35,5.36,6.228032902816566,9.727713456
679077.4,4461637.57,35.89,5.9,6.227858369891366,9.961098044
679077.39,4461637.58,36.44,6.45,6.227858369891366,10.194139271
679077.39,4461637.57,36.98,6.99,6.227858369891366,10.427105603
679077.39,4461637.57,37.49,7.5,6.228032902816566,10.693993421
679077.38,4461637.57,37.97,7.98,6.228032902816566,10.927026084
679077.38,4461637.57,38.4,8.41,6.228032902816566,11.161330988
679077.38,4461637.58,38.77,8.78,6.228032902816566,11.393576438
679077.38,4461637.58,39.07,9.08,6.227858369891366,11.627878011
