x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
678877.48,4461637.75,30.0,0.0,6.227509304040966,0
678877.48,4461637.75,30.0,0.0,6.227509304040966,0.118508823
678877.48,4461637.74,30.0,0.0,6.228207435741766,2.522897676
678877.48,4461637.75,30.0,0.0,6.228207435741766,2.755160883
678877.48,4461637.74,29.99,0.0,6.228381968666964,3.218836259
678877.48,4461637.74,30.0,0.01,6.229080100367763,5.622650457
678877.48,4461637.74,30.03,0.04,6.229080100367763,5.855421026
678877.48,4461637.74,30.05,0.06,6.229254633292962,6.11998079
678877.48,4461637.74,30.08,0.09,6.229254633292962,6.352997317
678877.48,4461637.74,30.11,0.12,6.229254633292962,6.587428359
678877.48,4461637.75,30.21,0.22,6.229080100367763,6.822472845
678877.47,4461637.75,30.4,0.41,6.228905567442562,7.056093977
678877.45,4461637.76,30.67,0.68,6.228731034517364,7.320816062
678877.45,4461637.77,31.01,1.02,6.228731034517364,7.552892567
678877.44,4461637.77,31.4,1.41,6.228905567442562,7.786483789
678877.44,4461637.78,31.83,1.84,6.229080100367763,8.0217126
678877.43,4461637.78,32.29,2.3,6.229080100367763,8.256245317
678877.42,4461637.79,32.76,2.77,6.228905567442562,8.522171257
678877.42,4461637.79,33.26,3.27,6.228032902816566,8.75381454
678877.41,4461637.8,33.77,3.78,6.228032902816566,8.986593774
678877.41,4461637.8,34.29,4.3,6.228032902816566,9.220982645
678877.4,4461637.8,34.81,4.82,6.228032902816566,9.45562799
678877.4,4461637.8,35.35,5.36,6.228032902816566,9.721488349
678877.4,4461637.8,35.89,5.9,6.228032902816566,9.953669617
678877.39,4461637.8,36.44,6.45,6.228032902816566,10.187448126
678877.39,4461637.8,36.98,6.99,6.228032902816566,10.422085358
678877.39,4461637.8,37.49,7.5,6.228032902816566,10.688113157
678877.39,4461637.8,37.97,7.98,6.228032902816566,10.92023548
678877.39,4461637.8,38.4,8.41,6.228032902816566,11.153717368
678877.39,4461637.8,38.77,8.78,6.228032902816566,11.388504402
678877.39,4461637.81,39.07,9.08,6.228032902816566,11.622524494
