20m, 60m, 120m
0.6256880734,	0.631627907,	0.6400921659
0.6256880734,	0.631627907,	0.6460829493
0.6256880734,	0.631627907,	0.6576036866
0.6256880734,	0.631627907,	0.6705069124
0.6256880734,	0.6339534884,	0.6746543779
