x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428779.11,4580771.83,50.1,0.0,6.2309999625449555,0
428779.11,4580771.83,50.1,0.0,6.2309999625449555,0.130287013
428779.12,4580771.83,50.1,0.0,6.231174495470156,1.34571201
428779.11,4580771.83,50.1,0.0,6.231349028395356,1.577121841
428779.12,4580771.83,50.1,0.0,6.231523561320555,2.269156422
428779.12,4580771.83,50.15,0.05,6.232047160096152,6.604072746
428779.11,4580771.83,50.29,0.19,6.231872627170953,6.846954809
428779.1,4580771.84,50.51,0.41,6.231698094245754,7.084513495
428779.09,4580771.85,50.8,0.7,6.231698094245754,7.351271618
428779.08,4580771.85,51.15,1.05,6.231698094245754,7.584456808
428779.08,4580771.86,51.54,1.44,6.231872627170953,7.813916788
428779.07,4580771.86,51.98,1.88,6.231872627170953,8.043162295
428779.07,4580771.87,52.44,2.34,6.231872627170953,8.273190252
428779.06,4580771.87,52.91,2.81,6.231872627170953,8.536601263
428779.05,4580771.88,53.41,3.31,6.225240376013375,8.782015685
428779.05,4580771.88,53.92,3.82,6.225240376013375,9.012046956
428779.05,4580771.88,54.44,4.34,6.225414908938574,9.244510095
428779.05,4580771.88,54.97,4.87,6.225414908938574,9.482028303
428779.05,4580771.88,55.51,5.41,6.225414908938574,9.757528399
428779.04,4580771.88,56.05,5.95,6.225414908938574,9.986624224
428779.04,4580771.88,56.6,6.5,6.225414908938574,10.215061169
428779.04,4580771.89,57.13,7.03,6.225240376013375,10.445614464
428779.04,4580771.89,57.64,7.54,6.225414908938574,10.676385363
428779.04,4580771.89,58.11,8.01,6.225414908938574,10.942327018
428779.03,4580771.89,58.54,8.44,6.225414908938574,11.177144258
428779.03,4580771.89,58.9,8.8,6.225414908938574,11.41603768
428779.03,4580771.89,59.2,9.1,6.225414908938574,11.652515634
428779.03,4580771.9,59.43,9.33,6.225414908938574,11.887549116
