x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428939.09,4580771.68,50.1,0.0,6.2309999625449555,0
428939.09,4580771.68,50.1,0.0,6.2309999625449555,0.129693368
428939.1,4580771.68,50.1,0.0,6.231174495470156,1.340684182
428939.09,4580771.68,50.1,0.0,6.231349028395356,1.571002242
428939.1,4580771.68,50.1,0.0,6.231349028395356,2.264291115
428939.1,4580771.68,50.15,0.05,6.232047160096152,6.60633172
428939.09,4580771.68,50.29,0.19,6.231872627170953,6.837204823
428939.09,4580771.69,50.51,0.41,6.231698094245754,7.076469263
428939.08,4580771.7,50.8,0.7,6.231698094245754,7.336666803
428939.07,4580771.7,51.15,1.05,6.231698094245754,7.565859546
428939.07,4580771.71,51.54,1.44,6.231872627170953,7.794806581
428939.06,4580771.72,51.98,1.88,6.231872627170953,8.027727
428939.05,4580771.72,52.44,2.34,6.231872627170953,8.260639129
428939.04,4580771.72,52.91,2.81,6.231872627170953,8.530388721
428939.04,4580771.73,53.41,3.31,6.225240376013375,8.769541203
428939.04,4580771.73,53.92,3.82,6.225240376013375,9.004156716
428939.04,4580771.73,54.44,4.34,6.225414908938574,9.243578246
428939.04,4580771.73,54.97,4.87,6.225414908938574,9.475648543
428939.03,4580771.73,55.51,5.41,6.225414908938574,9.741433578
428939.03,4580771.73,56.05,5.95,6.225414908938574,9.971917949
428939.03,4580771.73,56.6,6.5,6.225240376013375,10.200911817
428939.03,4580771.74,57.13,7.03,6.225240376013375,10.433000003
428939.03,4580771.74,57.64,7.54,6.225414908938574,10.664336799
428939.03,4580771.74,58.11,8.01,6.225414908938574,10.931685828
428939.02,4580771.74,58.54,8.44,6.225414908938574,11.170076508
428939.02,4580771.74,58.9,8.8,6.225414908938574,11.407850024
428939.02,4580771.74,59.2,9.1,6.225414908938574,11.641966902
428939.02,4580771.76,59.43,9.33,6.225240376013375,11.874967873
