x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428979.09,4580771.65,50.1,0.0,6.2309999625449555,0
428979.09,4580771.65,50.1,0.0,6.2309999625449555,0.133833465
428979.09,4580771.65,50.15,0.05,6.232047160096152,6.613772674
428979.09,4580771.65,50.29,0.19,6.231872627170953,6.850468481
428979.08,4580771.66,50.51,0.41,6.231698094245754,7.088583945
428979.07,4580771.67,50.8,0.7,6.231698094245754,7.356368884
428979.06,4580771.67,51.15,1.05,6.231698094245754,7.589314201
428979.06,4580771.69,51.54,1.44,6.231872627170953,7.822498281
428979.05,4580771.69,51.98,1.88,6.231872627170953,8.061992706
428979.04,4580771.7,52.44,2.34,6.231872627170953,8.286227436
428979.04,4580771.7,52.91,2.81,6.231872627170953,8.546227681
428979.03,4580771.7,53.41,3.31,6.225240376013375,8.775529058
428979.03,4580771.71,53.92,3.82,6.225240376013375,9.006254844
428979.03,4580771.71,54.44,4.34,6.225414908938574,9.269486604
428979.03,4580771.71,54.97,4.87,6.225414908938574,9.500398371
428979.03,4580771.71,55.51,5.41,6.225414908938574,9.771445144
428979.02,4580771.71,56.05,5.95,6.225414908938574,10.000357699
428979.02,4580771.72,56.6,6.5,6.225414908938574,10.229602903
428979.02,4580771.72,57.13,7.03,6.225414908938574,10.462246268
428979.02,4580771.72,57.64,7.54,6.225414908938574,10.694599599
428979.02,4580771.72,58.11,8.01,6.225414908938574,10.962280755
428979.01,4580771.72,58.54,8.44,6.225414908938574,11.197849796
428979.01,4580771.72,58.9,8.8,6.225414908938574,11.436285718
428979.01,4580771.72,59.2,9.1,6.225414908938574,11.673570568
428979.01,4580771.73,59.43,9.33,6.225414908938574,11.909326014
