x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428739.1,4580771.88,50.1,0.0,6.2309999625449555,0
428739.1,4580771.88,50.1,0.0,6.2309999625449555,0.136928519
428739.11,4580771.88,50.1,0.0,6.231174495470156,1.344017932
428739.1,4580771.88,50.1,0.0,6.231349028395356,1.572502876
428739.11,4580771.88,50.1,0.0,6.231523561320555,2.26438259
428739.11,4580771.88,50.15,0.05,6.232047160096152,6.606913929
428739.1,4580771.88,50.29,0.19,6.231872627170953,6.843073458
428739.09,4580771.89,50.51,0.41,6.231698094245754,7.074223269
428739.08,4580771.9,50.8,0.7,6.231698094245754,7.338168307
428739.07,4580771.9,51.15,1.05,6.231698094245754,7.575334169
428739.07,4580771.91,51.54,1.44,6.231872627170953,7.804393765
428739.07,4580771.91,51.98,1.88,6.231872627170953,8.049041099
428739.06,4580771.92,52.44,2.34,6.231872627170953,8.279431172
428739.05,4580771.92,52.91,2.81,6.231872627170953,8.540895655
428739.04,4580771.93,53.41,3.31,6.225240376013375,8.770836683
428739.04,4580771.93,53.92,3.82,6.225414908938574,9.00134001
428739.04,4580771.93,54.44,4.34,6.225414908938574,9.236237473
428739.04,4580771.93,54.97,4.87,6.225414908938574,9.472360728
428739.04,4580771.93,55.51,5.41,6.225414908938574,9.741809775
428739.03,4580771.93,56.05,5.95,6.225414908938574,9.978132923
428739.03,4580771.93,56.6,6.5,6.225240376013375,10.212387333
428739.03,4580771.93,57.13,7.03,6.225240376013375,10.446085649
428739.03,4580771.94,57.64,7.54,6.225414908938574,10.676385904
428739.03,4580771.94,58.11,8.01,6.225414908938574,10.939736004
428739.02,4580771.94,58.54,8.44,6.225414908938574,11.171601474
428739.02,4580771.94,58.9,8.8,6.225414908938574,11.406581143
428739.02,4580771.94,59.2,9.1,6.225414908938574,11.673335637
428739.02,4580771.94,59.43,9.33,6.225414908938574,11.908279145
