x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428980.69,4580769.47,50.1,0.0,6.243042734383716,0
428980.69,4580769.47,50.1,0.0,6.243042734383716,0.003372502
428980.69,4580769.47,50.17,0.07,6.244613530710512,6.469210466
428980.67,4580769.48,50.33,0.23,6.244264464860113,6.697983206
428980.65,4580769.5,50.56,0.46,6.244089931934913,6.960615398
428980.64,4580769.52,50.86,0.76,6.243915399009714,7.192409894
428980.63,4580769.53,51.22,1.12,6.244089931934913,7.425706472
428980.61,4580769.54,51.63,1.53,6.244264464860113,7.660779889
428980.6,4580769.55,52.07,1.97,6.244264464860113,7.89740444
428980.6,4580769.56,52.53,2.43,6.244264464860113,8.16965842
428980.59,4580769.56,53.02,2.92,6.244264464860113,8.407963093
428980.58,4580769.57,53.52,3.42,6.227509304040966,8.644832546
428980.57,4580769.58,54.03,3.93,6.227509304040966,8.87985951
428980.56,4580769.58,54.55,4.45,6.2276838369661665,9.11322194
428980.55,4580769.58,55.08,4.98,6.2276838369661665,9.377949182
428980.55,4580769.58,55.62,5.52,6.2276838369661665,9.607801377
428980.55,4580769.59,56.16,6.06,6.2276838369661665,9.836978575
428980.55,4580769.59,56.71,6.61,6.227509304040966,10.067270058
428980.55,4580769.59,57.24,7.14,6.227509304040966,10.299291702
428980.55,4580769.59,57.74,7.64,6.227509304040966,10.566143708
428980.55,4580769.61,58.21,8.11,6.227509304040966,10.801546009
428980.55,4580769.61,58.62,8.52,6.227509304040966,11.03857151
428980.55,4580769.61,58.97,8.87,6.227509304040966,11.274996656
428980.54,4580769.61,59.26,9.16,6.227509304040966,11.509728857
