20m, 60m, 120m
0.3315978456,	0.3933691756,	0.6574733096
0.3698384201,	0.2890681004,	0.5994661922
0.1763016158,	0.179390681,	0.293594306
0.1416517056,	0.1508960573,	0.2297153025
0.0671454219,	0.07491039427,	0.1024911032
0.04362657092,	0.05609318996,	0.06459074733
0.02621184919,	0.02688172043,	0.03647686833
0.01651705566,	0.01630824373,	0.02028469751
0.01202872531,	0.01326164875,	0.01298932384
0.008078994614,	0.006630824373,	0.01209964413
