x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428366.79,4581377.78,120.1,0.0,6.228207435741766,0
428366.79,4581377.78,120.1,0.0,6.228207435741766,8.32153E-4
428366.79,4581377.77,120.1,0.0,6.228556501592164,2.400645084
428366.79,4581377.78,120.09,0.0,6.228556501592164,2.667644666
428366.79,4581377.77,120.09,0.0,6.228731034517364,3.133893066
428366.8,4581377.77,120.09,0.0,6.228905567442562,4.801204624
428366.8,4581377.77,120.11,0.02,6.229080100367763,5.999856185
428366.79,4581377.77,120.19,0.1,6.229080100367763,6.266381832
428366.79,4581377.78,120.36,0.27,6.228905567442562,6.500670032
428366.79,4581377.78,120.6,0.51,6.228731034517364,6.735287128
428366.78,4581377.79,120.92,0.83,6.228731034517364,6.967943716
428366.78,4581377.79,121.28,1.19,6.228731034517364,7.200560489
428366.78,4581377.79,121.7,1.61,6.228905567442562,7.467445308
428366.77,4581377.8,122.14,2.05,6.228905567442562,7.70165088
428366.76,4581377.8,122.61,2.52,6.229080100367763,7.93435912
428366.76,4581377.8,123.1,3.01,6.229080100367763,8.167289857
428366.75,4581377.8,123.6,3.51,6.225065843088175,8.401633955
428366.75,4581377.81,124.11,4.02,6.224891310162976,8.667505861
428366.75,4581377.81,124.63,4.54,6.224891310162976,8.901081731
428366.75,4581377.81,125.16,5.07,6.224891310162976,9.134346498
428366.74,4581377.81,125.7,5.61,6.224891310162976,9.368128056
428366.74,4581377.81,126.24,6.15,6.225065843088175,9.602172826
428366.74,4581377.82,126.78,6.69,6.225065843088175,9.867124159
428366.74,4581377.82,127.31,7.22,6.225065843088175,10.098979445
428366.74,4581377.82,127.81,7.72,6.225065843088175,10.332884962
428366.74,4581377.82,128.27,8.18,6.225065843088175,10.56662617
428366.74,4581377.82,128.68,8.59,6.224891310162976,10.802390599
428366.74,4581377.82,129.01,8.92,6.224891310162976,11.069517434
428366.73,4581377.82,129.28,9.19,6.224891310162976,11.30188964
428366.73,4581377.82,129.48,9.39,6.224891310162976,11.536248323
