x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428116.78,4581377.77,120.1,0.0,6.228207435741766,0
428116.78,4581377.77,120.1,0.0,6.228207435741766,0.003407684
428116.78,4581377.76,120.1,0.0,6.228556501592164,2.401450058
428116.78,4581377.77,120.1,0.0,6.228556501592164,2.669750517
428116.78,4581377.76,120.09,0.0,6.228731034517364,3.135478495
428116.79,4581377.76,120.09,0.0,6.229080100367763,4.802508576
428116.79,4581377.76,120.1,0.01,6.229254633292962,6.269561153
428116.78,4581377.76,120.15,0.06,6.229080100367763,6.500951431
428116.78,4581377.77,120.29,0.2,6.228905567442562,6.733202058
428116.77,4581377.77,120.52,0.43,6.228905567442562,6.967284655
428116.76,4581377.78,120.81,0.72,6.228731034517364,7.204966683
428116.76,4581377.78,121.16,1.07,6.228731034517364,7.472214447
428116.76,4581377.78,121.56,1.47,6.228905567442562,7.70461123
428116.76,4581377.78,122.0,1.91,6.229080100367763,7.935512145
428116.76,4581377.79,122.46,2.37,6.229080100367763,8.167103669
428116.75,4581377.79,122.93,2.84,6.229080100367763,8.400607009
428116.75,4581377.8,123.43,3.34,6.224542244312577,8.668721848
428116.74,4581377.8,123.94,3.85,6.224542244312577,8.904061389
428116.74,4581377.8,124.46,4.37,6.224542244312577,9.137708463
428116.74,4581377.8,124.98,4.89,6.224716777237777,9.370028931
428116.74,4581377.81,125.52,5.43,6.224716777237777,9.601615929
428116.74,4581377.81,126.07,5.98,6.224716777237777,9.868362198
428116.73,4581377.81,126.61,6.52,6.224542244312577,10.103235203
428116.73,4581377.81,127.14,7.05,6.224542244312577,10.337260727
428116.73,4581377.81,127.65,7.56,6.224542244312577,10.569208267
428116.73,4581377.81,128.13,8.04,6.224542244312577,10.806724147
428116.72,4581377.81,128.55,8.46,6.224542244312577,11.070975994
428116.72,4581377.81,128.91,8.82,6.224542244312577,11.302854986
428116.72,4581377.81,129.2,9.11,6.224542244312577,11.534104594
