x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428316.79,4581377.91,120.1,0.0,6.228207435741766,0
428316.79,4581377.91,120.1,0.0,6.228207435741766,0.001735992
428316.79,4581377.9,120.1,0.0,6.228556501592164,2.400751487
428316.79,4581377.91,120.1,0.0,6.228556501592164,2.667099389
428316.79,4581377.91,120.09,0.0,6.228731034517364,2.901758221
428316.79,4581377.9,120.09,0.0,6.228731034517364,3.136562472
428316.8,4581377.9,120.09,0.0,6.228905567442562,4.801335188
428316.8,4581377.9,120.1,0.01,6.229080100367763,6.001215335
428316.8,4581377.9,120.15,0.06,6.229080100367763,6.26902075
428316.79,4581377.91,120.29,0.2,6.228905567442562,6.502149589
428316.78,4581377.91,120.51,0.42,6.228731034517364,6.735155033
428316.78,4581377.92,120.8,0.71,6.228905567442562,6.96898925
428316.77,4581377.92,121.14,1.05,6.228905567442562,7.202311637
428316.77,4581377.92,121.54,1.45,6.228905567442562,7.468689049
428316.76,4581377.93,121.98,1.89,6.228905567442562,7.702106621
428316.75,4581377.93,122.44,2.35,6.228905567442562,7.935403364
428316.75,4581377.93,122.92,2.83,6.228905567442562,8.16889382
428316.75,4581377.94,123.41,3.32,6.224716777237777,8.402325623
428316.75,4581377.94,123.92,3.83,6.224716777237777,8.669085638
428316.75,4581377.95,124.44,4.35,6.224716777237777,8.901726806
428316.75,4581377.95,124.96,4.87,6.224716777237777,9.135382116
428316.74,4581377.95,125.5,5.41,6.224716777237777,9.369206732
428316.74,4581377.95,126.04,5.95,6.224716777237777,9.602039332
428316.74,4581377.95,126.59,6.5,6.224716777237777,9.871791591
428316.74,4581377.95,127.12,7.03,6.224716777237777,10.102811999
428316.74,4581377.95,127.64,7.55,6.224716777237777,10.334426934
428316.74,4581377.95,128.11,8.02,6.224716777237777,10.568108919
428316.73,4581377.95,128.53,8.44,6.224716777237777,10.802037289
428316.73,4581377.95,128.9,8.81,6.224716777237777,11.07027593
428316.73,4581377.95,129.19,9.1,6.224716777237777,11.303918606
428316.73,4581377.95,129.41,9.32,6.224716777237777,11.536391349
