x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428980.65,4580769.5,110.1,0.0,6.231349028395356,0
428980.65,4580769.5,110.1,0.0,6.231349028395356,0.004948397
428980.66,4580769.5,110.1,0.0,6.231349028395356,0.474984257
428980.66,4580769.5,110.16,0.06,6.2322216930213505,5.770164738
428980.65,4580769.5,110.3,0.2,6.232047160096152,6.003768347
428980.65,4580769.52,110.52,0.42,6.231872627170953,6.238942144
428980.63,4580769.53,110.81,0.71,6.231872627170953,6.474332655
428980.63,4580769.53,111.16,1.06,6.232047160096152,6.740539208
428980.62,4580769.53,111.56,1.46,6.232047160096152,6.972076056
428980.61,4580769.54,111.99,1.89,6.232047160096152,7.201624353
428980.61,4580769.54,112.45,2.35,6.232047160096152,7.432845121
428980.6,4580769.55,112.94,2.84,6.232047160096152,7.665883078
428980.6,4580769.55,113.44,3.34,6.225414908938574,7.933872816
428980.6,4580769.56,113.95,3.85,6.225414908938574,8.17028325
428980.6,4580769.56,114.47,4.37,6.225414908938574,8.407104387
428980.6,4580769.56,115.0,4.9,6.225414908938574,8.642366715
428980.6,4580769.56,115.53,5.43,6.225589441863773,8.875964679
428980.6,4580769.56,116.07,5.97,6.225589441863773,9.140847262
428980.59,4580769.56,116.61,6.51,6.225414908938574,9.372727954
428980.59,4580769.56,117.15,7.05,6.225414908938574,9.604589475
428980.59,4580769.57,117.66,7.56,6.225414908938574,9.838228457
428980.59,4580769.57,118.14,8.04,6.225414908938574,10.072588771
428980.58,4580769.57,118.56,8.46,6.225414908938574,10.339420624
428980.58,4580769.57,118.92,8.82,6.225414908938574,10.571459717
428980.58,4580769.58,119.21,9.11,6.225414908938574,10.80467228
428980.58,4580769.58,119.43,9.33,6.225414908938574,11.038924514
428980.57,4580769.58,119.59,9.49,6.225414908938574,11.274086882
428980.57,4580769.58,119.71,9.61,6.225414908938574,11.537978171
428980.57,4580769.58,119.8,9.7,6.225414908938574,11.77001788
428980.57,4580769.58,119.86,9.76,6.225589441863773,12.005448257
