x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428700.66,4580769.76,110.1,0.0,6.231349028395356,0
428700.66,4580769.76,110.1,0.0,6.231349028395356,0.007720314
428700.67,4580769.76,110.1,0.0,6.231523561320555,0.473921985
428700.67,4580769.76,110.16,0.06,6.2322216930213505,5.779191343
428700.66,4580769.76,110.3,0.2,6.232047160096152,6.012813679
428700.65,4580769.77,110.52,0.42,6.231872627170953,6.244728095
428700.63,4580769.78,110.81,0.71,6.231872627170953,6.47570338
428700.63,4580769.78,111.16,1.06,6.232047160096152,6.738173107
428700.62,4580769.79,111.56,1.46,6.232047160096152,6.969867772
428700.62,4580769.79,111.99,1.89,6.2322216930213505,7.203058269
428700.62,4580769.8,112.45,2.35,6.232047160096152,7.437858569
428700.61,4580769.8,112.94,2.84,6.232047160096152,7.67479104
428700.61,4580769.81,113.44,3.34,6.225414908938574,7.944175745
428700.6,4580769.81,113.95,3.85,6.225414908938574,8.178280465
428700.6,4580769.81,114.47,4.37,6.225414908938574,8.410659759
428700.6,4580769.81,115.0,4.9,6.225589441863773,8.641385878
428700.6,4580769.81,115.53,5.43,6.225589441863773,8.872394379
428700.6,4580769.81,116.07,5.97,6.225589441863773,9.138265536
428700.59,4580769.82,116.61,6.51,6.225414908938574,9.373997573
428700.59,4580769.82,117.15,7.05,6.225414908938574,9.609338355
428700.59,4580769.82,117.66,7.56,6.225414908938574,9.843800088
428700.59,4580769.82,118.14,8.04,6.225414908938574,10.07559772
428700.58,4580769.82,118.56,8.46,6.225414908938574,10.339838422
428700.58,4580769.83,118.92,8.82,6.225414908938574,10.572891756
428700.58,4580769.83,119.21,9.11,6.225414908938574,10.807584694
428700.58,4580769.83,119.43,9.33,6.225414908938574,11.042755657
428700.57,4580769.83,119.59,9.49,6.225414908938574,11.276483908
428700.57,4580769.83,119.71,9.61,6.225414908938574,11.541603562
428700.57,4580769.83,119.8,9.7,6.225414908938574,11.77323958
428700.57,4580769.83,119.86,9.76,6.225414908938574,12.006621504
