x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428780.66,4580769.69,110.1,0.0,6.231349028395356,0
428780.66,4580769.69,110.1,0.0,6.231349028395356,0.005619782
428780.67,4580769.69,110.1,0.0,6.231523561320555,0.471394887
428780.67,4580769.69,110.15,0.05,6.2322216930213505,5.773394047
428780.66,4580769.69,110.29,0.19,6.232047160096152,6.007059184
428780.65,4580769.7,110.51,0.41,6.231872627170953,6.239009862
428780.63,4580769.71,110.8,0.7,6.231872627170953,6.47143562
428780.63,4580769.71,111.15,1.05,6.232047160096152,6.738628244
428780.63,4580769.72,111.55,1.45,6.232047160096152,6.973035557
428780.62,4580769.72,111.98,1.88,6.2322216930213505,7.205836407
428780.62,4580769.72,112.44,2.34,6.2322216930213505,7.438283209
428780.61,4580769.74,112.93,2.83,6.232047160096152,7.672646554
428780.61,4580769.74,113.43,3.33,6.225240376013375,7.939167572
428780.6,4580769.75,113.95,3.85,6.225240376013375,8.171833264
428780.6,4580769.75,114.47,4.37,6.225240376013375,8.405842523
428780.6,4580769.75,114.99,4.89,6.225414908938574,8.639363866
428780.6,4580769.75,115.53,5.43,6.225414908938574,8.871831385
428780.59,4580769.76,116.07,5.97,6.225589441863773,9.13906956
428780.59,4580769.76,116.61,6.51,6.225589441863773,9.373674431
428780.59,4580769.76,117.14,7.04,6.225414908938574,9.606438887
428780.59,4580769.76,117.66,7.56,6.225414908938574,9.838159568
428780.59,4580769.76,118.13,8.03,6.225414908938574,10.070873503
428780.58,4580769.76,118.56,8.46,6.225414908938574,10.338682382
428780.58,4580769.76,118.92,8.82,6.225414908938574,10.573526121
428780.58,4580769.77,119.21,9.11,6.225414908938574,10.806800033
428780.58,4580769.77,119.43,9.33,6.225414908938574,11.038501559
428780.58,4580769.77,119.59,9.49,6.225414908938574,11.271627271
428780.58,4580769.77,119.71,9.61,6.225414908938574,11.539434157
428780.58,4580769.77,119.8,9.7,6.225414908938574,11.772743727
428780.58,4580769.77,119.87,9.77,6.225414908938574,12.005060557
