x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428940.64,4580769.54,110.1,0.0,6.231349028395356,0
428940.64,4580769.54,110.1,0.0,6.231349028395356,0.002895494
428940.65,4580769.54,110.1,0.0,6.231349028395356,0.469269822
428940.65,4580769.54,110.15,0.05,6.2322216930213505,5.769636082
428940.64,4580769.54,110.29,0.19,6.232047160096152,6.002341749
428940.64,4580769.55,110.51,0.41,6.231872627170953,6.2364732
428940.62,4580769.56,110.79,0.69,6.231872627170953,6.469819655
428940.62,4580769.56,111.14,1.04,6.232047160096152,6.735446342
428940.61,4580769.58,111.54,1.44,6.232047160096152,6.969716778
428940.6,4580769.58,111.97,1.87,6.232047160096152,7.203528618
428940.6,4580769.58,112.43,2.33,6.232047160096152,7.435804975
428940.6,4580769.59,112.91,2.81,6.232047160096152,7.66920845
428940.6,4580769.59,113.42,3.32,6.225240376013375,7.936530379
428940.59,4580769.6,113.93,3.83,6.225240376013375,8.169305299
428940.59,4580769.6,114.45,4.35,6.225240376013375,8.402495712
428940.59,4580769.6,114.97,4.87,6.225414908938574,8.636662747
428940.59,4580769.6,115.51,5.41,6.225414908938574,8.869525632
428940.59,4580769.6,116.05,5.95,6.225414908938574,9.135753191
428940.58,4580769.61,116.59,6.49,6.225414908938574,9.371264824
428940.58,4580769.61,117.12,7.02,6.225414908938574,9.606642272
428940.58,4580769.61,117.64,7.54,6.225240376013375,9.839251792
428940.58,4580769.61,118.12,8.02,6.225240376013375,10.069440981
428940.57,4580769.61,118.55,8.45,6.225240376013375,10.333201445
428940.57,4580769.62,118.91,8.81,6.225414908938574,10.565730314
428940.57,4580769.62,119.2,9.1,6.225414908938574,10.799941629
428940.57,4580769.62,119.42,9.32,6.225414908938574,11.035716124
428940.56,4580769.62,119.59,9.49,6.225414908938574,11.273170518
428940.56,4580769.62,119.71,9.61,6.225414908938574,11.541833149
428940.56,4580769.62,119.8,9.7,6.225414908938574,11.77458825
428940.56,4580769.62,119.87,9.77,6.225240376013375,12.005516711
