x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428893.42,4580698.58,110.1,0.0,6.2339670222733465,0
428893.43,4580698.58,110.1,0.0,6.2343160881237445,1.6984544
428893.43,4580698.58,110.15,0.05,6.235363285674941,6.966049893
428893.42,4580698.59,110.29,0.19,6.2351887527497425,7.20015516
428893.41,4580698.6,110.52,0.42,6.235014219824543,7.466023644
428893.4,4580698.61,110.81,0.71,6.235014219824543,7.699653422
428893.39,4580698.61,111.16,1.06,6.235014219824543,7.933006074
428893.38,4580698.61,111.56,1.46,6.2351887527497425,8.166358365
428893.37,4580698.62,111.99,1.89,6.2351887527497425,8.399737051
428893.37,4580698.64,112.45,2.35,6.2351887527497425,8.666412855
428893.36,4580698.64,112.93,2.83,6.2351887527497425,8.899058145
428893.36,4580698.65,113.43,3.33,6.225763974788972,9.132891434
428893.35,4580698.65,113.94,3.84,6.225763974788972,9.366627155
428893.35,4580698.66,114.47,4.37,6.225763974788972,9.599288005
428893.34,4580698.66,115.0,4.9,6.225763974788972,9.866609092
428893.34,4580698.66,115.54,5.44,6.225763974788972,10.099872586
428893.34,4580698.66,116.08,5.98,6.225763974788972,10.332382877
428893.34,4580698.66,116.62,6.52,6.225763974788972,10.566384277
428893.34,4580698.66,117.15,7.05,6.225763974788972,10.800297291
428893.34,4580698.66,117.66,7.56,6.225763974788972,11.065859823
428893.34,4580698.66,118.13,8.03,6.225763974788972,11.299922238
428893.33,4580698.67,118.56,8.46,6.225763974788972,11.532920738
428893.33,4580698.67,118.93,8.83,6.225763974788972,11.766027644
428893.33,4580698.67,119.22,9.12,6.225763974788972,12.000458181
