x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
429118.42,4580698.86,110.1,0.0,6.2339670222733465,0
429118.42,4580698.86,110.1,0.0,6.2339670222733465,0.166813443
429118.42,4580698.86,110.15,0.05,6.2351887527497425,6.166807193
429118.42,4580698.86,110.29,0.19,6.235014219824543,6.398818932
429118.41,4580698.87,110.51,0.41,6.2348396868993445,6.632968237
429118.39,4580698.89,110.8,0.7,6.2348396868993445,6.901010213
429118.38,4580698.9,111.15,1.05,6.2348396868993445,7.134256394
429118.37,4580698.9,111.55,1.45,6.235014219824543,7.366540308
429118.37,4580698.91,111.98,1.88,6.235014219824543,7.599999292
429118.36,4580698.92,112.45,2.35,6.235014219824543,7.834094542
429118.35,4580698.92,112.93,2.83,6.2348396868993445,8.09981703
429118.35,4580698.93,113.42,3.32,6.225763974788972,8.333783501
429118.34,4580698.93,113.93,3.83,6.225938507714172,8.566656775
429118.34,4580698.93,114.44,4.34,6.225938507714172,8.800614663
429118.33,4580698.93,114.97,4.87,6.225938507714172,9.033554687
429118.33,4580698.94,115.51,5.41,6.225938507714172,9.29988444
429118.33,4580698.94,116.05,5.95,6.225938507714172,9.533933469
429118.33,4580698.94,116.6,6.5,6.225938507714172,9.766576763
429118.33,4580698.94,117.13,7.03,6.225938507714172,10.000333299
429118.32,4580698.94,117.65,7.55,6.225938507714172,10.233830111
429118.32,4580698.94,118.12,8.02,6.225938507714172,10.500141673
429118.32,4580698.94,118.54,8.44,6.225938507714172,10.733574357
429118.32,4580698.95,118.91,8.81,6.225938507714172,10.967018947
429118.32,4580698.95,119.2,9.1,6.225938507714172,11.200239953
429118.32,4580698.95,119.42,9.32,6.225938507714172,11.433622041
429118.32,4580698.95,119.59,9.49,6.225938507714172,11.700257247
429118.32,4580698.95,119.71,9.61,6.225938507714172,11.933407266
