x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428740.67,4580769.72,110.1,0.0,6.231349028395356,0
428740.67,4580769.72,110.1,0.0,6.231349028395356,0.006074705
428740.67,4580769.72,110.15,0.05,6.2322216930213505,5.772272001
428740.67,4580769.72,110.29,0.19,6.232047160096152,6.007238943
428740.66,4580769.73,110.51,0.41,6.231872627170953,6.240566629
428740.64,4580769.74,110.8,0.7,6.231872627170953,6.472477454
428740.64,4580769.74,111.14,1.04,6.232047160096152,6.738036915
428740.63,4580769.75,111.54,1.44,6.232047160096152,6.972425697
428740.62,4580769.75,111.97,1.87,6.232047160096152,7.207091808
428740.62,4580769.76,112.43,2.33,6.232047160096152,7.440005157
428740.62,4580769.76,112.92,2.82,6.232047160096152,7.672249754
428740.62,4580769.76,113.42,3.32,6.225240376013375,7.938986452
428740.61,4580769.77,113.93,3.83,6.225240376013375,8.173738389
428740.61,4580769.77,114.45,4.35,6.225240376013375,8.40696899
428740.61,4580769.77,114.98,4.88,6.225414908938574,8.638977358
428740.61,4580769.77,115.51,5.41,6.225414908938574,8.872315551
428740.61,4580769.77,116.05,5.95,6.225414908938574,9.139574884
428740.6,4580769.78,116.59,6.49,6.225414908938574,9.373489153
428740.6,4580769.78,117.13,7.03,6.225240376013375,9.606432282
428740.6,4580769.78,117.64,7.54,6.225240376013375,9.838770522
428740.6,4580769.78,118.12,8.02,6.225240376013375,10.072273903
428740.59,4580769.78,118.55,8.45,6.225240376013375,10.34035033
428740.59,4580769.8,118.91,8.81,6.225414908938574,10.573246706
428740.59,4580769.8,119.2,9.1,6.225414908938574,10.805694806
428740.59,4580769.8,119.42,9.32,6.225240376013375,11.039770585
428740.58,4580769.8,119.59,9.49,6.225240376013375,11.273696969
428740.58,4580769.8,119.71,9.61,6.225240376013375,11.539068598
428740.58,4580769.8,119.8,9.7,6.225240376013375,11.772477723
428740.58,4580769.8,119.86,9.76,6.225414908938574,12.006859443
