x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428820.64,4580769.3,110.1,0.0,6.231349028395356,0
428820.64,4580769.3,110.1,0.0,6.231349028395356,0.003941906
428820.65,4580769.3,110.1,0.0,6.231523561320555,0.472894494
428820.65,4580769.3,110.15,0.05,6.232396225946551,5.772044489
428820.64,4580769.3,110.29,0.19,6.232047160096152,6.006580066
428820.63,4580769.31,110.52,0.42,6.231872627170953,6.239491051
428820.61,4580769.32,110.81,0.71,6.231872627170953,6.471581517
428820.61,4580769.32,111.16,1.06,6.231872627170953,6.738327141
428820.61,4580769.33,111.55,1.45,6.232047160096152,6.973069514
428820.61,4580769.33,111.99,1.89,6.232047160096152,7.206286978
428820.6,4580769.33,112.45,2.35,6.2322216930213505,7.438571665
428820.6,4580769.34,112.93,2.83,6.232047160096152,7.672383793
428820.59,4580769.34,113.44,3.34,6.225414908938574,7.939485788
428820.58,4580769.35,113.95,3.85,6.225414908938574,8.171860679
428820.58,4580769.35,114.47,4.37,6.225414908938574,8.405473482
428820.58,4580769.35,115.0,4.9,6.225589441863773,8.639749828
428820.58,4580769.35,115.53,5.43,6.225589441863773,8.872409997
428820.58,4580769.37,116.07,5.97,6.225589441863773,9.138613759
428820.57,4580769.37,116.61,6.51,6.225589441863773,9.373790819
428820.57,4580769.37,117.15,7.05,6.225589441863773,9.609406216
428820.57,4580769.37,117.66,7.56,6.225589441863773,9.844057366
428820.57,4580769.37,118.14,8.04,6.225589441863773,10.076154729
428820.56,4580769.37,118.57,8.47,6.225414908938574,10.338854287
428820.56,4580769.38,118.92,8.82,6.225414908938574,10.56724603
428820.56,4580769.38,119.21,9.11,6.225589441863773,10.797292337
428820.56,4580769.38,119.43,9.33,6.225589441863773,11.028814778
428820.56,4580769.38,119.6,9.5,6.225589441863773,11.264478894
428820.56,4580769.38,119.72,9.62,6.225589441863773,11.534858539
428820.56,4580769.38,119.8,9.7,6.225589441863773,11.77293734
428820.56,4580769.38,119.87,9.77,6.225589441863773,12.007573475
