x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
429060.65,4580769.79,110.1,0.0,6.231349028395356,0
429060.66,4580769.79,110.1,0.0,6.231349028395356,0.468515082
429060.66,4580769.79,110.15,0.05,6.2322216930213505,5.774010761
429060.65,4580769.79,110.28,0.18,6.232047160096152,6.006122493
429060.64,4580769.8,110.5,0.4,6.231872627170953,6.23807016
429060.63,4580769.81,110.79,0.69,6.231872627170953,6.4690236
429060.63,4580769.81,111.13,1.03,6.231872627170953,6.73647687
429060.62,4580769.81,111.53,1.43,6.232047160096152,6.973332099
429060.62,4580769.82,111.96,1.86,6.2322216930213505,7.209076004
429060.61,4580769.82,112.42,2.32,6.2322216930213505,7.4430903
429060.61,4580769.83,112.9,2.8,6.232047160096152,7.674450758
429060.6,4580769.83,113.4,3.3,6.225414908938574,7.93809838
429060.6,4580769.84,113.91,3.81,6.225414908938574,8.170416586
429060.59,4580769.84,114.43,4.33,6.225414908938574,8.404227238
429060.59,4580769.84,114.96,4.86,6.225414908938574,8.639632396
429060.59,4580769.84,115.49,5.39,6.225414908938574,8.874391101
429060.59,4580769.85,116.03,5.93,6.225414908938574,9.140340739
429060.58,4580769.85,116.57,6.47,6.225414908938574,9.371775874
429060.58,4580769.85,117.11,7.01,6.225414908938574,9.602250369
429060.58,4580769.85,117.63,7.53,6.225414908938574,9.834574161
429060.58,4580769.85,118.11,8.01,6.225414908938574,10.067760781
429060.58,4580769.85,118.54,8.44,6.225414908938574,10.336099973
429060.58,4580769.85,118.9,8.8,6.225414908938574,10.572686795
429060.58,4580769.85,119.19,9.09,6.225589441863773,10.808536918
429060.58,4580769.87,119.42,9.32,6.225589441863773,11.043015994
429060.57,4580769.87,119.58,9.48,6.225414908938574,11.275683267
429060.57,4580769.87,119.7,9.6,6.225414908938574,11.53963085
429060.57,4580769.87,119.79,9.69,6.225414908938574,11.770819878
429060.57,4580769.87,119.86,9.76,6.225414908938574,12.003038811
