x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
429100.66,4580769.75,110.1,0.0,6.231349028395356,0
429100.66,4580769.75,110.1,0.0,6.231349028395356,0.010078831
429100.67,4580769.75,110.1,0.0,6.231349028395356,0.477102898
429100.67,4580769.75,110.15,0.05,6.2322216930213505,5.777124866
429100.66,4580769.75,110.29,0.19,6.232047160096152,6.011646683
429100.65,4580769.76,110.51,0.41,6.231872627170953,6.244443499
429100.63,4580769.77,110.8,0.7,6.231872627170953,6.476461555
429100.63,4580769.77,111.14,1.04,6.232047160096152,6.741994384
429100.63,4580769.77,111.54,1.44,6.232047160096152,6.976285787
429100.63,4580769.78,111.97,1.87,6.2322216930213505,7.211540042
429100.62,4580769.78,112.43,2.33,6.2322216930213505,7.445490766
429100.62,4580769.8,112.92,2.82,6.232047160096152,7.677816046
429100.61,4580769.8,113.42,3.32,6.225414908938574,7.942659588
429100.6,4580769.81,113.93,3.83,6.225414908938574,8.176539873
429100.6,4580769.81,114.45,4.35,6.225414908938574,8.41120843
429100.6,4580769.81,114.98,4.88,6.225589441863773,8.644763573
429100.6,4580769.81,115.51,5.41,6.225589441863773,8.876836229
429100.6,4580769.81,116.05,5.95,6.225589441863773,9.143017531
429100.59,4580769.81,116.59,6.49,6.225589441863773,9.378445127
429100.59,4580769.81,117.13,7.03,6.225589441863773,9.612704511
429100.59,4580769.82,117.64,7.54,6.225414908938574,9.844965098
429100.59,4580769.82,118.12,8.02,6.225589441863773,10.075928592
429100.59,4580769.82,118.55,8.45,6.225589441863773,10.341517183
429100.59,4580769.82,118.91,8.81,6.225589441863773,10.575901184
429100.59,4580769.83,119.2,9.1,6.225589441863773,10.811523375
429100.59,4580769.83,119.42,9.32,6.225589441863773,11.045916213
429100.58,4580769.83,119.59,9.49,6.225589441863773,11.279030556
429100.58,4580769.83,119.71,9.61,6.225589441863773,11.543068954
429100.58,4580769.83,119.8,9.7,6.225589441863773,11.775217265
429100.58,4580769.83,119.86,9.76,6.225589441863773,12.008928061
