x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428860.66,4580769.6,110.1,0.0,6.231349028395356,0
428860.66,4580769.6,110.1,0.0,6.231349028395356,0.002168774
428860.67,4580769.6,110.1,0.0,6.231349028395356,0.469974545
428860.67,4580769.6,110.15,0.05,6.2322216930213505,5.768821322
428860.66,4580769.6,110.28,0.18,6.232047160096152,6.002051011
428860.65,4580769.62,110.5,0.4,6.231872627170953,6.236580458
428860.64,4580769.63,110.79,0.69,6.231872627170953,6.469669431
428860.64,4580769.63,111.13,1.03,6.231872627170953,6.734758615
428860.63,4580769.64,111.53,1.43,6.232047160096152,6.96872173
428860.62,4580769.64,111.96,1.86,6.2322216930213505,7.203335323
428860.62,4580769.65,112.42,2.32,6.2322216930213505,7.436362414
428860.61,4580769.65,112.9,2.8,6.232047160096152,7.668585264
428860.61,4580769.66,113.4,3.3,6.225240376013375,7.934838843
428860.6,4580769.66,113.91,3.81,6.225240376013375,8.169576937
428860.6,4580769.66,114.43,4.33,6.225414908938574,8.40326967
428860.6,4580769.66,114.96,4.86,6.225414908938574,8.635632688
428860.6,4580769.66,115.49,5.39,6.225414908938574,8.869145295
428860.6,4580769.66,116.03,5.93,6.225414908938574,9.135896664
428860.59,4580769.66,116.57,6.47,6.225414908938574,9.369535575
428860.59,4580769.67,117.11,7.01,6.225414908938574,9.602372461
428860.59,4580769.67,117.63,7.53,6.225414908938574,9.836013445
428860.59,4580769.67,118.11,8.01,6.225414908938574,10.069188032
428860.59,4580769.67,118.54,8.44,6.225414908938574,10.335801779
428860.59,4580769.68,118.9,8.8,6.225414908938574,10.569017659
428860.59,4580769.68,119.19,9.09,6.225589441863773,10.802664265
428860.59,4580769.68,119.42,9.32,6.225589441863773,11.035655981
428860.59,4580769.68,119.58,9.48,6.225414908938574,11.269846286
428860.58,4580769.68,119.7,9.6,6.225414908938574,11.536159262
428860.58,4580769.68,119.79,9.69,6.225414908938574,11.768872348
428860.58,4580769.68,119.86,9.76,6.225414908938574,12.002479905
