x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
428758.42,4580698.48,110.1,0.0,6.2339670222733465,0
428758.42,4580698.48,110.1,0.0,6.2339670222733465,0.164809577
428758.43,4580698.48,110.1,0.0,6.234490621048944,2.09765073
428758.43,4580698.48,110.15,0.05,6.2351887527497425,5.931441179
428758.42,4580698.5,110.29,0.19,6.2348396868993445,6.165342733
428758.41,4580698.51,110.51,0.41,6.2348396868993445,6.39799727
428758.4,4580698.52,110.8,0.7,6.2348396868993445,6.631966416
428758.39,4580698.52,111.15,1.05,6.2348396868993445,6.898487236
428758.39,4580698.52,111.55,1.45,6.2348396868993445,7.131000008
428758.37,4580698.53,111.98,1.88,6.2348396868993445,7.364908356
428758.37,4580698.54,112.45,2.35,6.2348396868993445,7.59898104
428758.37,4580698.54,112.93,2.83,6.2348396868993445,7.831827324
428758.36,4580698.55,113.43,3.33,6.225938507714172,8.097237397
428758.35,4580698.55,113.93,3.83,6.226113040639372,8.331345146
428758.35,4580698.55,114.45,4.35,6.226113040639372,8.565753166
428758.35,4580698.55,114.98,4.88,6.226287573564571,8.798663912
428758.34,4580698.55,115.51,5.41,6.226113040639372,9.030711678
428758.34,4580698.55,116.05,5.95,6.226113040639372,9.298047473
428758.34,4580698.56,116.6,6.5,6.226113040639372,9.532277911
428758.34,4580698.56,117.13,7.03,6.226113040639372,9.764807968
428758.33,4580698.56,117.65,7.55,6.226113040639372,9.99846696
428758.33,4580698.56,118.13,8.03,6.226113040639372,10.231550249
428758.33,4580698.57,118.55,8.45,6.226113040639372,10.49830602
428758.33,4580698.57,118.91,8.81,6.226113040639372,10.73118132
428758.33,4580698.57,119.2,9.1,6.226113040639372,10.965503261
428758.33,4580698.57,119.42,9.32,6.226113040639372,11.198095043
428758.32,4580698.57,119.59,9.49,6.226113040639372,11.431488943
428758.32,4580698.57,119.71,9.61,6.226113040639372,11.698653352
428758.32,4580698.59,119.8,9.7,6.226113040639372,11.931360085
428758.32,4580698.59,119.87,9.77,6.226113040639372,12.165406665
