x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
429067.91,4580868.14,20.0,0.0,6.227509304040966,0
429067.91,4580868.14,20.0,0.0,6.227509304040966,0.027362207
429067.91,4580868.14,19.99,0.0,6.227858369891366,2.893362729
429067.91,4580868.14,20.01,0.02,6.228207435741766,5.326262347
429067.91,4580868.14,20.03,0.04,6.228207435741766,5.558522873
429067.91,4580868.14,20.05,0.06,6.228207435741766,5.791958865
429067.91,4580868.14,20.08,0.09,6.228381968666964,6.026618035
429067.91,4580868.14,20.12,0.13,6.228207435741766,6.260148013
429067.91,4580868.14,20.23,0.24,6.228207435741766,6.525166911
429067.91,4580868.15,20.43,0.44,6.228032902816566,6.758814555
429067.9,4580868.15,20.71,0.72,6.227858369891366,6.993098599
429067.89,4580868.15,21.05,1.06,6.228032902816566,7.22589723
429067.89,4580868.15,21.44,1.45,6.228032902816566,7.459403172
429067.89,4580868.17,21.87,1.88,6.228207435741766,7.72588529
429067.89,4580868.17,22.33,2.34,6.228207435741766,7.959053492
429067.89,4580868.17,22.81,2.82,6.228032902816566,8.192959394
429067.88,4580868.17,23.31,3.32,6.224542244312577,8.425786889
429067.87,4580868.18,23.83,3.84,6.224542244312577,8.6593695
429067.87,4580868.18,24.35,4.36,6.224542244312577,8.925929085
429067.87,4580868.18,24.87,4.88,6.224542244312577,9.158746014
429067.86,4580868.18,25.41,5.42,6.224716777237777,9.393156231
429067.86,4580868.18,25.95,5.96,6.224716777237777,9.625968217
429067.86,4580868.18,26.49,6.5,6.224716777237777,9.859627474
429067.86,4580868.18,27.02,7.03,6.224542244312577,10.125526383
429067.86,4580868.18,27.53,7.54,6.224542244312577,10.361377294
429067.86,4580868.19,28.01,8.02,6.224542244312577,10.595638282
429067.86,4580868.19,28.44,8.45,6.224542244312577,10.826673292
429067.86,4580868.19,28.81,8.82,6.224542244312577,11.05817478
429067.86,4580868.19,29.1,9.11,6.224542244312577,11.324058106
