20m, 60m, 120m
0.1019748654,	0.1120071685,	0.1120996441
0.1157989228,	0.1238351254,	0.1416370107
0.1008976661,	0.0976702509,	0.1049822064
0.08653500898,	0.08602150538,	0.08807829181
0.1757630162,	0.1666666667,	0.193772242
