x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
431075.4,4580828.87,10.0,0.0,6.230825429619756,0
431075.4,4580828.87,10.0,0.0,6.230825429619756,0.165977789
431075.41,4580828.87,10.0,0.0,6.231174495470156,2.099110911
431075.4,4580828.87,10.0,0.0,6.231174495470156,2.332547644
431075.41,4580828.87,10.0,0.0,6.231349028395356,3.030014186
431075.41,4580828.87,10.01,0.01,6.231698094245754,5.431574415
431075.41,4580828.87,10.03,0.03,6.231872627170953,5.700799349
431075.41,4580828.87,10.05,0.05,6.231872627170953,5.935134914
431075.41,4580828.87,10.08,0.08,6.231872627170953,6.167883054
431075.41,4580828.87,10.12,0.12,6.231872627170953,6.400677323
431075.4,4580828.87,10.22,0.22,6.231698094245754,6.630836609
431075.39,4580828.88,10.42,0.42,6.231523561320555,6.89518781
431075.38,4580828.89,10.7,0.7,6.231349028395356,7.128523109
431075.38,4580828.89,11.04,1.04,6.231523561320555,7.363561635
431075.37,4580828.89,11.43,1.43,6.231523561320555,7.601151252
431075.37,4580828.9,11.86,1.86,6.231523561320555,7.8381704
431075.36,4580828.91,12.32,2.32,6.231523561320555,8.104365714
431075.35,4580828.91,12.81,2.81,6.231349028395356,8.335910548
431075.35,4580828.92,13.31,3.31,6.225065843088175,8.565924168
431075.34,4580828.92,13.82,3.82,6.225065843088175,8.79676741
431075.33,4580828.92,14.34,4.34,6.225240376013375,9.029001076
431075.33,4580828.93,14.86,4.86,6.225414908938574,9.296194572
431075.33,4580828.93,15.4,5.4,6.225414908938574,9.531992269
431075.33,4580828.93,15.94,5.94,6.225414908938574,9.768269286
431075.33,4580828.93,16.48,6.48,6.225414908938574,10.003049659
431075.33,4580828.93,17.02,7.02,6.225240376013375,10.236275699
431075.33,4580828.93,17.54,7.54,6.225240376013375,10.50045908
431075.33,4580828.93,18.02,8.02,6.225240376013375,10.731312917
431075.33,4580828.93,18.45,8.45,6.225240376013375,10.963589344
431075.33,4580828.93,18.81,8.81,6.225240376013375,11.197466997
431075.33,4580828.93,19.1,9.1,6.225240376013375,11.432984747
