x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
430259.39,4580240.48,10.0,0.0,6.234141555198546,0
430259.39,4580240.48,10.0,0.0,6.234141555198546,0.004487643
430259.39,4580240.48,10.01,0.01,6.235363285674941,5.298653625
430259.39,4580240.48,10.04,0.04,6.235363285674941,5.53449925
430259.39,4580240.48,10.06,0.06,6.235363285674941,5.771982455
430259.39,4580240.48,10.09,0.09,6.2355378186001404,6.041968882
430259.39,4580240.48,10.15,0.15,6.235363285674941,6.276890216
430259.39,4580240.48,10.29,0.29,6.2351887527497425,6.510174649
430259.37,4580240.51,10.52,0.52,6.2348396868993445,6.741939807
430259.36,4580240.52,10.82,0.82,6.2348396868993445,6.972068844
430259.35,4580240.52,11.18,1.18,6.2348396868993445,7.234427284
430259.34,4580240.53,11.59,1.59,6.235014219824543,7.466292704
430259.33,4580240.53,12.03,2.03,6.2351887527497425,7.700217064
430259.33,4580240.54,12.5,2.5,6.2351887527497425,7.935737628
430259.32,4580240.54,12.98,2.98,6.2351887527497425,8.173240491
430259.31,4580240.55,13.49,3.49,6.225414908938574,8.441127131
430259.31,4580240.55,14.01,4.01,6.225414908938574,8.675042226
430259.31,4580240.56,14.53,4.53,6.225414908938574,8.906766022
430259.3,4580240.56,15.07,5.07,6.225414908938574,9.137188048
430259.3,4580240.56,15.6,5.6,6.225414908938574,9.368768859
430259.3,4580240.56,16.14,6.14,6.225589441863773,9.634998204
430259.3,4580240.56,16.68,6.68,6.225589441863773,9.870113061
430259.3,4580240.56,17.21,7.21,6.225414908938574,10.106128099
430259.3,4580240.56,17.71,7.71,6.225414908938574,10.340577949
430259.29,4580240.57,18.17,8.17,6.225414908938574,10.573607368
430259.29,4580240.57,18.58,8.58,6.225414908938574,10.837521476
430259.29,4580240.57,18.92,8.92,6.225414908938574,11.069460491
430259.29,4580240.57,19.19,9.19,6.225414908938574,11.302916664
430259.29,4580240.57,19.39,9.39,6.225414908938574,11.538012327
