x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
431325.41,4580829.34,10.0,0.0,6.230825429619756,0
431325.41,4580829.34,10.0,0.0,6.230825429619756,0.165126826
431325.42,4580829.34,10.0,0.0,6.231174495470156,2.096152045
431325.41,4580829.34,10.0,0.0,6.231174495470156,2.332684594
431325.42,4580829.34,10.0,0.0,6.231349028395356,3.034454768
431325.42,4580829.34,10.01,0.01,6.231698094245754,5.436814818
431325.42,4580829.34,10.03,0.03,6.231872627170953,5.700284672
431325.42,4580829.34,10.06,0.06,6.231872627170953,5.930649039
431325.42,4580829.34,10.09,0.09,6.231872627170953,6.162486067
431325.42,4580829.34,10.14,0.14,6.231872627170953,6.398266207
431325.41,4580829.34,10.27,0.27,6.231698094245754,6.633232305
431325.4,4580829.35,10.49,0.49,6.231349028395356,6.899902889
431325.39,4580829.36,10.79,0.79,6.231349028395356,7.132331667
431325.39,4580829.36,11.14,1.14,6.231349028395356,7.365516641
431325.38,4580829.36,11.54,1.54,6.231523561320555,7.599884058
431325.37,4580829.37,11.98,1.98,6.231698094245754,7.833044711
431325.37,4580829.38,12.45,2.45,6.231523561320555,8.099748373
431325.36,4580829.38,12.94,2.94,6.231523561320555,8.331631534
431325.36,4580829.39,13.44,3.44,6.224891310162976,8.563984223
431325.35,4580829.39,13.96,3.96,6.224891310162976,8.798035868
431325.35,4580829.39,14.48,4.48,6.224891310162976,9.033368198
431325.34,4580829.39,15.0,5.0,6.225065843088175,9.300793792
431325.34,4580829.39,15.54,5.54,6.225065843088175,9.533342554
431325.34,4580829.39,16.08,6.08,6.225065843088175,9.765009788
431325.34,4580829.39,16.62,6.62,6.224891310162976,9.997999108
431325.34,4580829.39,17.16,7.16,6.224891310162976,10.232598067
431325.34,4580829.39,17.67,7.67,6.224891310162976,10.500558133
431325.34,4580829.4,18.14,8.14,6.224891310162976,10.733571064
431325.34,4580829.4,18.55,8.55,6.224891310162976,10.965350123
431325.34,4580829.4,18.89,8.89,6.224891310162976,11.1982765
431325.34,4580829.4,19.17,9.17,6.224891310162976,11.432939593
