x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
429959.39,4580240.53,10.0,0.0,6.234141555198546,0
429959.39,4580240.53,10.0,0.0,6.234141555198546,0.003588831
429959.39,4580240.53,10.01,0.01,6.235363285674941,5.309009308
429959.39,4580240.53,10.04,0.04,6.235363285674941,5.543889773
429959.39,4580240.53,10.06,0.06,6.235363285674941,5.777439149
429959.39,4580240.53,10.09,0.09,6.2355378186001404,6.041685574
429959.39,4580240.53,10.15,0.15,6.235363285674941,6.271982374
429959.39,4580240.53,10.29,0.29,6.2351887527497425,6.503011577
429959.37,4580240.56,10.52,0.52,6.2348396868993445,6.735597447
429959.36,4580240.57,10.82,0.82,6.2348396868993445,6.96985268
429959.35,4580240.57,11.18,1.18,6.235014219824543,7.240169995
429959.34,4580240.58,11.59,1.59,6.235014219824543,7.474175897
429959.34,4580240.58,12.03,2.03,6.2351887527497425,7.707875578
429959.33,4580240.59,12.5,2.5,6.2351887527497425,7.938915802
429959.32,4580240.59,12.98,2.98,6.2351887527497425,8.171894336
429959.32,4580240.6,13.49,3.49,6.225589441863773,8.437902418
429959.31,4580240.6,14.01,4.01,6.225589441863773,8.673227427
429959.31,4580240.61,14.53,4.53,6.225589441863773,8.90763167
429959.3,4580240.61,15.07,5.07,6.225589441863773,9.140328772
429959.3,4580240.61,15.6,5.6,6.225589441863773,9.372088428
429959.3,4580240.61,16.14,6.14,6.225589441863773,9.638432061
429959.3,4580240.61,16.68,6.68,6.225763974788972,9.873365735
429959.3,4580240.61,17.21,7.21,6.225589441863773,10.107424648
429959.3,4580240.62,17.71,7.71,6.225589441863773,10.339714942
429959.3,4580240.62,18.17,8.17,6.225589441863773,10.571838714
429959.3,4580240.62,18.58,8.58,6.225589441863773,10.838618156
429959.3,4580240.62,18.92,8.92,6.225589441863773,11.073659988
429959.29,4580240.62,19.19,9.19,6.225589441863773,11.307128491
429959.29,4580240.62,19.39,9.39,6.225589441863773,11.539228165
