x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
431325.43,4580829.31,110.1,0.0,6.239901141730127,0
431325.43,4580829.31,110.1,0.0,6.239901141730127,0.006251615
431325.43,4580829.31,110.15,0.05,6.241297405131723,6.514318695
431325.43,4580829.31,110.29,0.19,6.241122872206524,6.742335985
431325.41,4580829.34,110.51,0.41,6.240773806356125,6.983887114
431325.39,4580829.35,110.8,0.7,6.240773806356125,7.212817395
431325.39,4580829.36,111.15,1.05,6.240948339281323,7.477851248
431325.38,4580829.37,111.55,1.45,6.241122872206524,7.709802011
431325.37,4580829.38,111.98,1.88,6.241122872206524,7.943367977
431325.36,4580829.39,112.45,2.35,6.241122872206524,8.178406319
431325.34,4580829.39,112.93,2.83,6.240948339281323,8.415563328
431325.34,4580829.4,113.43,3.33,6.22698570526537,8.687271621
431325.34,4580829.4,113.93,3.83,6.227160238190568,8.924519405
431325.33,4580829.42,114.45,4.35,6.227160238190568,9.158583306
431325.33,4580829.42,114.98,4.88,6.227334771115768,9.391131206
431325.33,4580829.42,115.51,5.41,6.227334771115768,9.62222123
431325.32,4580829.42,116.05,5.95,6.227334771115768,9.88375825
431325.32,4580829.42,116.6,6.5,6.227160238190568,10.113517672
431325.32,4580829.43,117.14,7.04,6.227160238190568,10.345006888
431325.31,4580829.43,117.65,7.55,6.227160238190568,10.577822102
431325.31,4580829.43,118.13,8.03,6.227160238190568,10.84559157
431325.31,4580829.43,118.55,8.45,6.227160238190568,11.082132658
431325.31,4580829.43,118.91,8.81,6.227160238190568,11.319262307
431325.3,4580829.43,119.2,9.1,6.227160238190568,11.554949862
431325.3,4580829.44,119.42,9.32,6.227160238190568,11.788724387
