x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
430975.42,4580829.07,110.1,0.0,6.239901141730127,0
430975.42,4580829.07,110.1,0.0,6.239901141730127,0.007480105
430975.42,4580829.07,110.15,0.05,6.241297405131723,6.50729347
430975.41,4580829.08,110.29,0.19,6.241122872206524,6.740899426
430975.41,4580829.1,110.5,0.4,6.240773806356125,6.973878387
430975.38,4580829.11,110.79,0.69,6.240773806356125,7.207750933
430975.37,4580829.12,111.14,1.04,6.240948339281323,7.473421672
430975.36,4580829.13,111.53,1.43,6.240948339281323,7.707491487
430975.36,4580829.14,111.96,1.86,6.241122872206524,7.955488875
430975.35,4580829.15,112.43,2.33,6.241122872206524,8.195160576
430975.34,4580829.16,112.91,2.81,6.241122872206524,8.426533352
430975.33,4580829.16,113.41,3.31,6.22698570526537,8.689367102
430975.32,4580829.18,113.91,3.81,6.22698570526537,8.918149214
430975.32,4580829.18,114.43,4.33,6.227160238190568,9.144957236
430975.32,4580829.18,114.95,4.85,6.227160238190568,9.372376444
430975.32,4580829.19,115.49,5.39,6.227160238190568,9.601574842
430975.31,4580829.19,116.03,5.93,6.227160238190568,9.864830508
430975.31,4580829.19,116.58,6.48,6.227160238190568,10.097290699
430975.31,4580829.19,117.11,7.01,6.22698570526537,10.331639516
430975.3,4580829.19,117.63,7.53,6.22698570526537,10.567220725
430975.3,4580829.19,118.11,8.01,6.22698570526537,10.838218584
430975.3,4580829.19,118.53,8.43,6.22698570526537,11.077275318
430975.29,4580829.19,118.9,8.8,6.227160238190568,11.315342891
430975.29,4580829.19,119.19,9.09,6.227160238190568,11.551795833
430975.29,4580829.2,119.42,9.32,6.227160238190568,11.786625748
