x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
431175.43,4580828.96,110.1,0.0,6.239901141730127,0
431175.43,4580828.96,110.1,0.0,6.239901141730127,2.52135E-4
431175.43,4580828.96,110.16,0.06,6.241297405131723,6.505814993
431175.42,4580828.96,110.3,0.2,6.241122872206524,6.734476059
431175.41,4580828.98,110.53,0.43,6.240948339281323,6.964819482
431175.39,4580828.99,110.82,0.72,6.240773806356125,7.19662258
431175.38,4580829.01,111.17,1.07,6.240948339281323,7.463217932
431175.37,4580829.02,111.57,1.47,6.240948339281323,7.698101933
431175.37,4580829.03,112.01,1.91,6.241122872206524,7.934369875
431175.35,4580829.04,112.47,2.37,6.241122872206524,8.171921307
431175.34,4580829.04,112.95,2.85,6.241122872206524,8.408535798
431175.33,4580829.05,113.45,3.35,6.227160238190568,8.677703496
431175.33,4580829.05,113.96,3.86,6.227160238190568,8.911857702
431175.32,4580829.06,114.48,4.38,6.227334771115768,9.143915616
431175.32,4580829.06,115.0,4.9,6.227334771115768,9.374147259
431175.32,4580829.06,115.54,5.44,6.227334771115768,9.603202185
431175.32,4580829.06,116.08,5.98,6.227334771115768,9.865991513
431175.32,4580829.06,116.63,6.53,6.227160238190568,10.097954141
431175.32,4580829.07,117.16,7.06,6.227160238190568,10.331747442
431175.31,4580829.07,117.68,7.58,6.227160238190568,10.567103679
431175.31,4580829.07,118.15,8.05,6.227160238190568,10.837514786
431175.31,4580829.07,118.57,8.47,6.227160238190568,11.07420501
431175.3,4580829.08,118.93,8.83,6.227160238190568,11.309080973
431175.3,4580829.08,119.22,9.12,6.227160238190568,11.542331593
431175.3,4580829.08,119.43,9.33,6.227160238190568,11.773904838
