x(m),y(m),z(m),zRelative(m),heading(rad),t(s)
431375.43,4580829.18,110.1,0.0,6.239901141730127,0
431375.43,4580829.18,110.1,0.0,6.239901141730127,0.003023788
431375.43,4580829.18,110.16,0.06,6.241297405131723,6.50139707
431375.42,4580829.18,110.3,0.2,6.241122872206524,6.734063069
431375.4,4580829.21,110.52,0.42,6.240948339281323,6.968481734
431375.39,4580829.22,110.81,0.71,6.240773806356125,7.204357862
431375.38,4580829.23,111.17,1.07,6.240948339281323,7.472246249
431375.37,4580829.24,111.56,1.46,6.240948339281323,7.70508127
431375.36,4580829.25,112.0,1.9,6.241122872206524,7.945129046
431375.35,4580829.26,112.46,2.36,6.240948339281323,8.175324473
431375.35,4580829.27,112.94,2.84,6.241122872206524,8.404119488
431375.34,4580829.27,113.44,3.34,6.22698570526537,8.667436536
431375.33,4580829.29,113.95,3.85,6.227160238190568,8.899892523
431375.32,4580829.29,114.46,4.36,6.227160238190568,9.133287304
431375.32,4580829.29,114.99,4.89,6.227334771115768,9.368222023
431375.32,4580829.3,115.53,5.43,6.227334771115768,9.60476605
431375.31,4580829.3,116.07,5.97,6.227160238190568,9.874113855
431375.31,4580829.29,116.61,6.51,6.227160238190568,10.108561502
431375.31,4580829.3,117.15,7.05,6.227160238190568,10.341458621
431375.3,4580829.3,117.66,7.56,6.227160238190568,10.572423022
431375.3,4580829.3,118.14,8.04,6.227160238190568,10.835709045
431375.3,4580829.3,118.56,8.46,6.227160238190568,11.068057298
431375.3,4580829.3,118.92,8.82,6.227160238190568,11.302010934
431375.3,4580829.3,119.21,9.11,6.227160238190568,11.537642814
431375.3,4580829.3,119.43,9.33,6.227160238190568,11.77326993
